,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
555,The Heretic's Daughter,Kathleen Kent,3.77,"34,486","4,024",332,1,"Martha Carrier was one of the first women to be accused, tried and hanged as a witch in Salem, Massachusetts. Like her mother, young Sarah Carrier is bright and willful, openly challenging the small, brutal world in which they live. Often at odds with one another, mother and daughter are forced to stand together against the escalating hysteria of the trials and the superst Martha Carrier was one of the first women to be accused, tried and hanged as a witch in Salem, Massachusetts. Like her mother, young Sarah Carrier is bright and willful, openly challenging the small, brutal world in which they live. Often at odds with one another, mother and daughter are forced to stand together against the escalating hysteria of the trials and the superstitious tyranny that led to the torture and imprisonment of more than 200 people accused of witchcraft. This is the story of Martha's courageous defiance and ultimate death, as told by the daughter who survived.
Kathleen Kent is a tenth generation descendant of Martha Carrier. She paints a haunting portrait, not just of Puritan New England, but also of one family's deep and abiding love in the face of fear and persecution.",historical
556,The Lighthouse Anthology,Dawn Luedecke,4.33,9,1,531,0,"When violent ocean forces become too strong, the keepers are watching. They are strong, determined, and afraid of nothing. They will risk their lives to save others, and risk their chance at love to serve their country. Can love overcome the obstacles thrown in their path and shine the light in their hearts? They are the ladies of the Lighthouse Service and men of the Life When violent ocean forces become too strong, the keepers are watching. They are strong, determined, and afraid of nothing. They will risk their lives to save others, and risk their chance at love to serve their country. Can love overcome the obstacles thrown in their path and shine the light in their hearts? They are the ladies of the Lighthouse Service and men of the Life Saving Service. Those who have vowed to watch and protect. They areâ¦the keepers.
Show more
Show less",NA
557,The Diamond of Darkhold,Jeanne DuPrau,3.81,"25,846","1,891",585,0,"Itâs been several months since Lina and Doon escaped the dying city of Ember and, along with the rest of their people, joined the town of Sparks. Now, struggling through the harsh winter aboveground, they find an unusual book. Torn up and missing most of its pages, it alludes to a mysterious device from before the Disaster, which they believe is still in Ember. Together, L Itâs been several months since Lina and Doon escaped the dying city of Ember and, along with the rest of their people, joined the town of Sparks. Now, struggling through the harsh winter aboveground, they find an unusual book. Torn up and missing most of its pages, it alludes to a mysterious device from before the Disaster, which they believe is still in Ember. Together, Lina and Doon must go back underground to retrieve what was lost and bring light to a dark world.

In the fourth Book of Ember, bestselling author Jeanne DuPrau juxtaposes yet another action-packed adventure with powerful themes about hope, learning, and the search for truth.",young-adult
558,Adventures of Dollar Right,Vignesh SV,4.40,15,4,"2013

65",0,"Three Friends suddenly become the heroes of the world but not for so long. They are been tricked off and divided. Dollar Right Struggles so hard, turns it adventurous and saves his friends as well as the world. A Beautiful friendship struggle and togetherness.",NA
559,,,NA,NA,NA,NA,0,,NA
560,Magic Wings,Alden Moffatt,it,7,0,Aerospace,0,"Learning to fly a hang glider in the mountains of Southern Oregon, he stepped into a new and thrilling world with no instincts to help his survival.
If you have ever looked up at the birds and wondered what it would be like to fly, this is a MUST READ book. Come along for a wild ride into the vastest, little explored wilderness, just above the ground. MAGIC WINGS is filled Learning to fly a hang glider in the mountains of Southern Oregon, he stepped into a new and thrilling world with no instincts to help his survival.
If you have ever looked up at the birds and wondered what it would be like to fly, this is a MUST READ book. Come along for a wild ride into the vastest, little explored wilderness, just above the ground. MAGIC WINGS is filled with heart pumping action and adventure. MAGIC WINGS is ""Enjoyable,"" ""Excellent,"" ""A Page Turner,"" ""Very Remarkable,"" according to readers, and from John M. Schwarz, english professor at Fullerton University, now retired: ""A helluva good book, honest, clearly written....reminds me of those other American classics of the wilderness: HUCK FINN, TWO YEARS BEFORE THE MAST, MOBY DICK.""",NA
561,Stronghold,Backwoods,4.29,7,2,NA,0,"After a devastating attack changed the country forever, Johnny and Rae Lynn Tapper have survived solitude in the wilderness, bitter winters, brutal injuries, a deadly encounter with wolves, and the birth of their child while alone and trapped by a very unpleasant bear. Now they face an even greater danger, Howard Harvey, the serial killer who has moved into their town of S After a devastating attack changed the country forever, Johnny and Rae Lynn Tapper have survived solitude in the wilderness, bitter winters, brutal injuries, a deadly encounter with wolves, and the birth of their child while alone and trapped by a very unpleasant bear. Now they face an even greater danger, Howard Harvey, the serial killer who has moved into their town of Stronghold.

They are joined by a small group of survivors, who seek refuge and bring news of hostile militias and chaos beyond the mountains. Together, they build and fortify a new town, a Stronghold, as they prepare for eminent danger. Unaware that a sadistic serial killer is secretly living among them, the deadliest threat they face does not come from beyond, but from within. Will they discover the killer before it is too late?

Stronghold is the second book in the Off Grid Series by Backwoods. Although best read in order, Stronghold is a spine chilling story that is sure to please all by its lonesome. It also brings the return of Ethan Wolfe, a favorite character from âUnrememberedâ.

Contains drug use, profanity and graphic violence. Not suitable for children.",NA
562,"The Sun, the Moon, the Stars and Maya: A Collection of Little Sayings about Enormous Things.",Rich Okun,4.70,20,13,64,0,"The Sun, the Moon, the Stars and Maya is very different kind of book, in a unique format and richly textured with over 90 full color original illustrations and is one of those truly rare books that can be enjoyed equally by a child and a grown-up and most of all both a child and adult together.

""When I began reading, I was looking for a category to place it in the proper The Sun, the Moon, the Stars and Maya is very different kind of book, in a unique format and richly textured with over 90 full color original illustrations and is one of those truly rare books that can be enjoyed equally by a child and a grown-up and most of all both a child and adult together.

""When I began reading, I was looking for a category to place it in the proper place among all other books that I have read. I soon recognized that Maya moved me beyond content to an experience of thinking and feeling."" - Jacqueline Rhoades, MS ED Review.

This book will surprise and delight you and your family and makes the perfect gift.

Our lives are bombarded with things that can take us away from the special connections we are capable of. Each of us has the ability to demonstrate love, compassion, gratitude, and generosity. We can choose to live our lives by the Golden Rule. We can make time to appreciate the exquisite construction of our planet and experience the joys of nature. We can look toward the star-spangled heavens, appreciate the velvet silence, and draw peace from spirituality. We have the ability to find beauty in simplicity, and we can marvel at the complexity of what, at first glance, appears deceptively simple. Many of us have just forgotten how. In today's busy, electronics-oriented world, dominated by distractions, special effects, and noisy shoot-'em-ups, simple earth-based spiritual and moral issues have been effectively obscured from view and buried in the smoky haze of the fiery explosion of computer-generated images.

In todayâs busy, electronics-oriented world, dominated by distractions, special effects, and noisy shoot-âem-ups, simple earth-based spiritual and moral issues have been effectively obscured from view and buried in the smoky haze of the fiery explosion of computer-generated images.

The Sun, the Moon, the Stars, and Maya was created to help families discuss important issues with their children. Illustrations of Maya, the Shih Tzu puppy muse, in complementary settings, accompany bits of wisdom relating to spiritual and moral issues. Notable quotations are the inspiration for Maya's simple-language lyrical interpretations meant to evoke awe and wonder in all things and capture the imagination of the child and the child within the parent. Access to downloadable hi-resolution downloads and audio readings online and so much more are also granted with your purchase.

Endorsement of The Sun, the Moon, the Stars and Maya from Dr. Bernie Siegel click to learn more http://berniesiegelmd.com/
""Come to the edge
I may fall
They pushed him and he flew.
Beautiful piece of work""
by Bernie Siegel, MD Author of A Book of Miracles and The Art of Healing

I wrote this book to help more people - All of my life I have been a practitioner of the 'give-away' where I have done creative art, like carving stone, paintings, poetry, writings etc and then given them away to people that they could help - I carved a sacred stone called Catlinite which is used by the Native Americans to make their pipes for prayers into sacred Hebrew Letters (one of the sacred alphabets which represented - energies of creation) and gave them to people that needed healing - hundreds of them - I gave away the things most valuable to me to help - however - I was limited in reaching the number of people I wanted to help - I wrote this book and offer it commercially to help even more people with healing words and the magic of Maya. I could not reach the parents, grandparents, adults and children that I wanted to without commercial exposure - I am very grateful for this opportunity to help more people. Your purchase of this book allows me to 'give-away' even more to people that cannot afford to purchase like children in hospitals, like emotionally distraught adults that don't know where to turn, like grandparents that are on fixed incomes.
Thank you for your help in helping them - it makes YOU a part of this sacred ceremony called The Give-Away....",non-fiction
563,Just One Damned Thing After Another,Jodi Taylor,3.89,"38,810","4,510",344,2,"""History is just one damned thing after another"" - Arnold Toynbee

A madcap new slant on history that seems to be everyone's cup of tea...

Behind the seemingly innocuous faÃ§ade of St Mary's, a different kind of historical research is taking place. They don't do 'time-travel' - they 'investigate major historical events in contemporary time'. Maintaining the appearance of harml ""History is just one damned thing after another"" - Arnold Toynbee

A madcap new slant on history that seems to be everyone's cup of tea...

Behind the seemingly innocuous faÃ§ade of St Mary's, a different kind of historical research is taking place. They don't do 'time-travel' - they 'investigate major historical events in contemporary time'. Maintaining the appearance of harmless eccentrics is not always within their power - especially given their propensity for causing loud explosions when things get too quiet.

Meet the disaster-magnets of St Mary's Institute of Historical Research as they ricochet around History. Their aim is to observe and document - to try and find the answers to many of History's unanswered questions...and not to die in the process.

But one wrong move and History will fight back - to the death. And, as they soon discover - it's not just History they're fighting.

Follow the catastrophe curve from eleventh-century London to World War I, and from the Cretaceous Period to the destruction of the Great Library at Alexandria. For wherever Historians go, chaos is sure to follow in their wake ...",science-fiction
564,Jay Christian's Hollywood Celebrity Recipes,Jay Christian,amazing,5,1,NA,0,"It's fun! Jay Christian's Hollywood Celebrity Recipes is a simple, easy-to-read cookbook, loaded with a wonderful variety of delicious dishes from all the greatest Hollywood legends. Discover a more personal side of your favorite celebrity, as they share their favorite recipe with you! Perfect for all Hollywood aficionados, movie and television buffs and even music fans- H It's fun! Jay Christian's Hollywood Celebrity Recipes is a simple, easy-to-read cookbook, loaded with a wonderful variety of delicious dishes from all the greatest Hollywood legends. Discover a more personal side of your favorite celebrity, as they share their favorite recipe with you! Perfect for all Hollywood aficionados, movie and television buffs and even music fans- Hollywood icons galore are in this book with full page, full-color photos of the stars. All of the recipes were personally given to Jay by the stars themselves. The celebrities appearing in this book are: Bob Barker, Beau Bridges, Dick Clark, Charlie Daniels, Crystal Gayle, Jeremy Irons, Jacklyn Zeman, Lynda Carter, Angie Dickinson, Mary Hart, Jerry Lee Lewis, Doris Roberts, Dee Wallace, Vanna White, Cindy Williams, Anne Archer, Ernest Borgnine, Maria Canals-Barrera, Dyan Cannon, Phyllis Diller, Bob Dylan, Elvira, Lou Ferrigno, Monty Hall, David Hasselhoff, James Earl Jones, Jay Leno, Shirley MacLaine, Donny Osmond, Cassandra Peterson, Michelle Phillips, Debbie Reynolds, Marion Ross, Tiffany Thornton, Randy Travis, Dick Van Patten, Loni Anderson, Barbara Eden, Cheryl Ladd, Angela Lansbury, Barbara Mandrell, Johnny Mathis, Dolly Parton, Willard Scott, Andy Williams. And special tribute to those who have passed- Bob Hope, Michael Landon, Janet Leigh, Carroll O' Connor, Vincent Price, Lynn Redgrave, Dale Evans Rogers, Roy Rogers & Red Skelton. With Appetizers, Sauces, Sides, Salads, Soups, Main Dishes and Desserts- you'll never get bored and you'll be pleased with how well these recipes turn out. Surprise someone close to you, by making a scrumptious meal from the recipes, that your favorite stars make in their own kitchens! Some of the Main dishes are: Chicken & Dumplings, Shrimp Santa Fe, Heavenly Eggplant, Risotto with Asparagus, Pork Chops Italiano, Chicken Enchiladas, Picadillo, Gourmet Lamb Stew, Stuffed Cabbage, Seafood Fettuccini, Pasta E Fazul Con Verdure, Coconut Shrimp, Pevronatta, Chicken and Mushrooms Mediterranean Style, etc. Accent that with a choice of salads, such as: Fresh Garden Salad, Potato Salad, Corn Salad or Caesar Salad. But don't forget to leave room to indulge in simple, yet elegant desserts like: Red Velvet Cake, Strawberry Pie, Cheesecake, Sticky Toffee Pudding, Chocolate Cake, Apple Cake or even Lemon Ice Cream Pie! Perfect for the holidays and all-year-round enjoyment, buy one for yourself and surprise a friend, mother, grandmother, aunt or anyone that's a foodie with this thoughtful gift!",food-and-drink
565,Deadly Currents,Beth Groundwater,3.38,498,108,581,0,"The Arkansas River is the heart and soul of Salida, Colorado. It fuels the small town's economy and thrums in the blood of twenty-seven-year-old Mandy Tanner, a river ranger. When a whitewater rafting accident occurs, she deftly executes a rescue, but a man dies anyway. But it wasn't the river rapids that killed him, it was poison. Tom King was a rich land developer with b The Arkansas River is the heart and soul of Salida, Colorado. It fuels the small town's economy and thrums in the blood of twenty-seven-year-old Mandy Tanner, a river ranger. When a whitewater rafting accident occurs, she deftly executes a rescue, but a man dies anyway. But it wasn't the river rapids that killed him, it was poison. Tom King was a rich land developer with bitter business rivals, who cheated on his wife, refused to support his kayak-obsessed son, and infuriated environmentalists. Mandy cooperates with the local sheriff's department to solve the murder. But little does she know how greatly the case will affect those she loves, including her beloved Uncle Billâthe respected owner of an outfitting business, out of whose raft Tom King fell. She goes on an emotionally turbulent quest for the truthâand ends up in dangerous waters.",mystery
566,,,NA,NA,NA,NA,0,,NA
567,Dawn of the Knight I - Xeltian Invitation,Steven M. Vincent,4.50,14,4,NA,0,"In the spring of 220 Minores, the world of Xeltia brought its black army to bear down upon the kingdoms of mankind. Led by the Corrupter and her Knight, they sought the Collapse - a fate worse than death, encompassing all and never to be undone.

Yet as the three kings united and the true knights arose, the onslaught was met on the eastern plains of Rolace. Many lives were e In the spring of 220 Minores, the world of Xeltia brought its black army to bear down upon the kingdoms of mankind. Led by the Corrupter and her Knight, they sought the Collapse - a fate worse than death, encompassing all and never to be undone.

Yet as the three kings united and the true knights arose, the onslaught was met on the eastern plains of Rolace. Many lives were ended, kingdoms shattered, but in the end the terrible evil was driven away. An era of flourishing peace would follow, which men called the Dawn.

But decades would pass, and this would become legend. True knights would fade, and the Corrupter would return, once again seeking the Collapse. Her Xeltian Knight would pit the hearts of man against his brothers using their anger, greed, and lust. There would be no united resistance this time... Only a boy seeking to fulfill a promise.",fantasy
568,A cure to die for,Stephen G. Mitchell,3.60,769,383,NA,0,"A Cure To Die For is a medical thriller about a wonder drug, a miracle cure and a conspiracy to destroy it. A genetically engineered cure for the common cold--a simple, inexpensively-grown plant--turns out to be a cure for cancer and threatens to make most other drugs obsolete. The discovery triggers a crisis of medical, corporate and political greed that sweeps the countr A Cure To Die For is a medical thriller about a wonder drug, a miracle cure and a conspiracy to destroy it. A genetically engineered cure for the common cold--a simple, inexpensively-grown plant--turns out to be a cure for cancer and threatens to make most other drugs obsolete. The discovery triggers a crisis of medical, corporate and political greed that sweeps the country as the government and the media conspire with Big Pharma to keep the miracle drug off the market. â¨â¨

Alex Farmer, a drug-addicted doctor with a shattered life, and Cyd Seeley, a research assistant with a deadly secret, are inadvertently thrown together to protect a medical breakthrough that could change the face of healthcare forever. Amid the suspense of harrowing kidnappings, manhunts, political and corporate intrigue, Wall Street corruption, suicides, arrests and terrifying escapes--in the Montana wilderness, in the high-tech world of Houston, Texas, in the political cesspool of Washington D.C., and on a massive Indian reservation--Alex and Cyd fight to survive a perilous journey where the fate of a healthy planet hinges on theâ¨ survival of a tiny seed. â¨",thriller
569,The Presidents Club: Inside the World's Most Exclusive Fraternity,Nancy Gibbs Michael Duffy,4.15,"9,839","1,077",958,2,"The Presidents Club, established at Dwight Eisenhower's inauguration by Harry Truman and Herbert Hoover, is a complicated place: its members are bound forever by the experience of the Oval Office and yet are eternal rivals for history's favor. Among their secrets: How Jack Kennedy tried to blame Ike for the Bay of Pigs. How Ike quietly helped Reagan win his first race in 1 The Presidents Club, established at Dwight Eisenhower's inauguration by Harry Truman and Herbert Hoover, is a complicated place: its members are bound forever by the experience of the Oval Office and yet are eternal rivals for history's favor. Among their secrets: How Jack Kennedy tried to blame Ike for the Bay of Pigs. How Ike quietly helped Reagan win his first race in 1966. How Richard Nixon conspired with Lyndon Johnson to get elected and then betrayed him. How Jerry Ford and Jimmy Carter turned a deep enmity into an alliance. The unspoken pact between a father and son named Bush. And the roots of the rivalry between Clinton and Barack Obama.

Time magazine editors and presidential historians Nancy Gibbs and Michael Duffy offer a new and revealing lens on the American presidency, exploring the club as a hidden instrument of power that has changed the course of history.",history
570,Deep Winter,Samuel W. Gailey,3.34,505,112,NA,0,"For fans of Alice Sebold and Scott Smith, a dark, gripping debut novel of literary suspense about a devastating murder in an isolated town that appears to be the work of a man with the mind of a childâbut could the truth be hidden in the swirling snow?

In the small town of Wyalusing in eastern Pennsylvania, a woman is found brutally murdered one winter night. Next to the bo For fans of Alice Sebold and Scott Smith, a dark, gripping debut novel of literary suspense about a devastating murder in an isolated town that appears to be the work of a man with the mind of a childâbut could the truth be hidden in the swirling snow?

In the small town of Wyalusing in eastern Pennsylvania, a woman is found brutally murdered one winter night. Next to the body is Danny Bedford, a misunderstood man who suffered a tragic brain injury that left him with limited mental capabilities. Despite his simple life, his intimidating size has caused his neighbors to ostracize him in fear. So when the local bully-turned-deputy discovers Danny with the body itâs obvious that Dannyâs physical strength has finally turned deadly. But in the long, freezing night that follows, the murder is only the first in a series of crimes that viciously upset the town orderâan unstoppable chain of violence that appears to make Dannyâs guilt increasingly undeniable.

With the threat of an approaching blizzard, the local sheriff and a state trooper work through the pre-dawn hours to establish some semblance of peace. As they investigate one incident after another, they discover an intricate web of lies that reveals that not everything in Wyalusing is quite what it seems.

With echoes of Scott Smithâs A Simple Plan and Tana Frenchâs In the Woods, Deep Winter is a richly atmospheric and ingeniously plotted novel that is surprising to the final page. Itâs impossible to escape this bone-chilling story of deception where the truth is uncertain and something sinister is lurking just below the surfaceâ¦",mystery
571,,,NA,NA,NA,NA,0,,NA
572,The Dancing Soul of Fire,Ben Anderson,4.17,6,0,NA,0,"Nine hundred years since the war that gave birth to the Angels and their might is still unrivalled. Ruling a vast country with the iron grip of religion and the steel persuasion of swords they are of unquestionable power. But within the borders of the Cruciform Realm a group of freedom fighters form under the long absent and near mythical Soulborn; Kaszak, meanwhile outsid Nine hundred years since the war that gave birth to the Angels and their might is still unrivalled. Ruling a vast country with the iron grip of religion and the steel persuasion of swords they are of unquestionable power. But within the borders of the Cruciform Realm a group of freedom fighters form under the long absent and near mythical Soulborn; Kaszak, meanwhile outside the borders of the Realm other, more sinister, foes begin to wake.

The Renders, long crippled from their defeat at the hands of the Angels, stir once again in the frozen north, undying and able to steal the life from their foes their patience is matched only by their ruthlessness. Creatures of fire and creatures of shadow, the long warring Drakes and Vashânear now turn their eyes from one another and towards the Realm of the Angels. In his distant fortress the Necromaster defiles the mass graves of the war fought almost a thousand years ago and restores the fallen warriors to fight again in his quest for vengeance. Most dangerous of all though is the human who has stumbled on the lost knowledge. For half his life Marneth has manipulated countries and wars in a ceaseless effort to free humanity, and destroy the Elder Races in the process.

Conflicting loyalties and ideals clash as nations and races fight for what they believe to be right; and there is no greater motivation to cruelty than benevolence.",NA
573,Accelerated Times,Jason McGathey,it,1,0,562,0,"Imagine you wake up one day to find 99% of the world's population has disappeared - and then 99% again the morning after that. Phones and internet down, highways destroyed, a government that isn't exactly forthcoming with answers...how would YOU go about figuring out what became of friends and family? These questions and more are addressed in this chilling new novel from J Imagine you wake up one day to find 99% of the world's population has disappeared - and then 99% again the morning after that. Phones and internet down, highways destroyed, a government that isn't exactly forthcoming with answers...how would YOU go about figuring out what became of friends and family? These questions and more are addressed in this chilling new novel from Jason McGathey, where protagonists confront this nightmarish scenario in an all too believable near future.",NA
574,The Torn Trilogy,Sara Niles,4.75,4,0,NA,0,"NO longer available in any format
All three books: Torn From the Inside Out, The Journey, and Out of the Maelstrom, which made up The Torn Trilogy, are available as stand alone books.
All three have been recently edited and expanded.

Thank you,
Sara Niles",NA
575,The Plague Forge,Jason M. Hough,3.80,"1,820",170,600,0,"After discovering the first key in the wreckage of a crashed Builder ship, Skyler Luiken and his crew follow the migrating aura towers in search of the four remaining relics. But time is running out: the team learn that the next Builder event will be the last, and one of the objects has already fallen into dangerous hands...Will the survivors finally reveal the Builders' p After discovering the first key in the wreckage of a crashed Builder ship, Skyler Luiken and his crew follow the migrating aura towers in search of the four remaining relics. But time is running out: the team learn that the next Builder event will be the last, and one of the objects has already fallen into dangerous hands...Will the survivors finally reveal the Builders' plan?",science-fiction
576,I Am God: World's Oldest Story,Rahul Badami,it,27,7,NA,0,"150,000 years ago.

In a land that is now known as Africa.
They think itâs him. He doesnât.
A young man named Ayot has been nominated as the tribeâs God, but is he really one? Will he command the tribe as a surprise pick? Or is he going to be branded as their first failure? To succeed he will have to complete the Tasks of God before the next full moon. The odds are definitely 150,000 years ago.

In a land that is now known as Africa.
They think itâs him. He doesnât.
A young man named Ayot has been nominated as the tribeâs God, but is he really one? Will he command the tribe as a surprise pick? Or is he going to be branded as their first failure? To succeed he will have to complete the Tasks of God before the next full moon. The odds are definitely against him, and he doesnât have a choice.
""Three impossible Tasks. Thirty days to complete. Why was I chosen?""
But he doesnât have time to dwell. In a quest of self-discovery that will propel him across deserts, dense forests, and open savannahs in a frantic race against time to prove his divinity, I am God: Worldâs Oldest Story will put you firmly in the driverâs seat, as you follow the prehistoric adventures of Ayot. You will realize that at its deepest core, the challenges faced by Ayot are the same that you face today. This is NOT his story of discovering his divinity. This is YOURS.",NA
577,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",Timothy J. Keller,4.29,"15,859",835,526,0,"The New York Times bestselling author of The Reason for God and The Songs of Jesus and a nationally renowned minister, Timothy Keller exposes the error of making good things âultimateâ in this book, and shows readers a new path toward a hope that lasts.Â

Success, true love, and the life youâve always wanted. Many of us placed our faith in these things, believing they held t The New York Times bestselling author of The Reason for God and The Songs of Jesus and a nationally renowned minister, Timothy Keller exposes the error of making good things âultimateâ in this book, and shows readers a new path toward a hope that lasts.Â

Success, true love, and the life youâve always wanted. Many of us placed our faith in these things, believing they held the key to happiness, but with a sneaking suspicion they might not deliver. The recent economic meltdown has cast a harsh new light on these pursuits. In a matter of months, fortunes, marriages, careers, and a secure retirement have disappeared for millions of people. No wonder so many of us feel lost, alone, disenchanted, and resentful. But the truth is that we made lesser gods of these good thingsâgods that canât give us what we really need. There is only one God who can wholly satisfy our cravingsâand now is the perfect time to meet him again, or for the first time.

The Bible tells us that the human heart is an âidol-factory,â taking good things and making them into idols that drive us. In Counterfeit Gods, Keller applies his trademark approach to show us how a proper understanding of the Bible reveals the unvarnished truth about societal ideals and our own hearts. This powerful message will cement Kellerâs reputation as a critical thinker and pastor, and comes at a crucial timeâfor both the faithful and the skeptical.",christian
578,"By the Sea: Poems of Love, Longing, and Lust",Feng Zhou Quynh Nhu Nguyen Chris Pereira,4.58,33,25,NA,0,"Is there a more romantic destination than a beach? Is there a more exquisite experience than the journey of love and passion?

The road of loving and being loved is one we will all walk. Once Cupid's arrows have hit, all we want is to escape the ordinary and live a romantic, beautiful, and carefree life with our partner. That's why the Poet has chosen that endless ocean hori Is there a more romantic destination than a beach? Is there a more exquisite experience than the journey of love and passion?

The road of loving and being loved is one we will all walk. Once Cupid's arrows have hit, all we want is to escape the ordinary and live a romantic, beautiful, and carefree life with our partner. That's why the Poet has chosen that endless ocean horizon to travel alongside.

With the sun beaming down and your lover by your side, it is nothing short of paradise. But life is short, and good times are like the dusk: It doesn't last forever. Within these pages are a collection of romantic poems penned on sandy beaches, straight from the heart. Yet these verses don't just offer beautiful words, but also a chance to relive your most passionate moments.

So gather your lover close, delve inside, and discover how high desire can soar, how vibrant the oceans are, and how poignant love poems can be!",poetry
579,This Changes Everything,Sally Ember,3.77,122,24,Ed.D.,0,"Are YOU ready for the changes? The five alien delegates from the Many Worlds Collective (MWC) come in hologram form to the selected liaison for Earth, Clara Branon, Ph.D., 58, for the first time on December 21, 2012, after several millennia of mostly secret visits and contact with Earthers. Members of the MWC InterGalactic Council decide that a liaison, dubbed the Chief Co Are YOU ready for the changes? The five alien delegates from the Many Worlds Collective (MWC) come in hologram form to the selected liaison for Earth, Clara Branon, Ph.D., 58, for the first time on December 21, 2012, after several millennia of mostly secret visits and contact with Earthers. Members of the MWC InterGalactic Council decide that a liaison, dubbed the Chief Communicator (CC) must be contacted and that this contact must be made public in order to avert multiple types of disasters on Earth.

As a âSpanner,â Clara is one of millions of âBaby Boomersâ who survive across two centuries and bridge the divide (hence, âSpannersâ) between nonpublic and public contact with the MWC and many other major changes that occur during these decades.

Because most Earthers are not prepared to accept this type of reporting or storytelling as nonfiction, this first and some other volumes of the series are of the realistic fiction/science fiction/fantasy/ romance genres. Many of the characters, events and locations are actual; some are not, or havenât happened (yet) at the time of first publication.

In ""This Changes Everything"" are: a love story, spanning about 40 years; dialogue and scenes of the relationships among the CC and her mother and siblings; communications between the CC and her adult son; dialogue between the CC and some friends; info about the selection and identity of the chosen media contact for the CC, with excerpts from her journal; news stories about the CC and the MWC events from Earth media as well as MWC media; background about the CC and the reasons for her being selected; excepts from minutes of meetings of the InterGalactic Council of the MWC; and much more.

After the MWC educational resources and information become widely available, in 2013, all time is now known to be simultaneous. Writing from any point in time and timeline means that the love story and other aspects are depicted in multiple versions. Will Clara and her love, Epifanio Dang, be together? Which Re-set of the Transition After Public Contact prevails?

Tone is humorous/serious; mode is utopian. Narrative and themes include history, poetry, literature, music/lyrics, science and technological advances, psi phenomena/ paranormal skills, law and government, Buddhism and other religions, meditation, social-emotional intelligence, multiverse/multiple timelines, time and space travel, interspecies communication, and social/futuristic depictions of the Earth, post-MWC public contact.

""This Changes Everything"" is the first of ""The Spanners Series,"" which chronicles the public contact between the CC and the MWC and the impact of these contacts on Earthers and the MWC over the almost 30 years that Clara is the CC. Chapters are written from several perspectives. Some Volumes in series are purported to be nonfiction or have nonfiction sections, as this one is.

Sci-Fi/Romance/Speculative Fiction, Adult/ New Adult/YA genre novels are in the 10-volume series. Volume II, ""This Changes My Family and My Life Forever,"" releases in Spring, 2014.

Appendix A has annotated descriptions for all 10 volumes; App. B & C are Glossaries. App D. lists the actual individuals referred to in the Volumes, annotated. App. E is the Branon-Ackerman Family Tree.

Genres: Fiction, Sci Fi, Utopias/Dystopias
Subgenres: Fiction, Romance, Paranormal",science-fiction
580,244 Days: A Life,Partha Saha,4.32,22,13,200,0,"OVERVIEW :

Have you ever developed a best friendship through FACEBOOK?

How many ways have you ever tried to convince your girl?

Have you ever done loyalty test on your partner?

How many times have you split up your relation and again patched up?

Have you ever felt about being a patient of Love?

Itâs a story of one dorky couple whose love was in the sky to fly but Alas! Negative OVERVIEW :

Have you ever developed a best friendship through FACEBOOK?

How many ways have you ever tried to convince your girl?

Have you ever done loyalty test on your partner?

How many times have you split up your relation and again patched up?

Have you ever felt about being a patient of Love?

Itâs a story of one dorky couple whose love was in the sky to fly but Alas! Negative emotions and maker of their relation tricked and they got separated.

The boy begged her to come back but she didnât respond.

The boy screamed but she didnât want to hear that.

At last the boy thought âpatience is not a virtue, itâs a waste of timeâ and being impatient made a blunder, when she came back to his life it had been too late. She got to know everything about being embedded to crime. He repented for his mistake and penanced. Now what do you think, can they meet again?

Letâs switch to 244days-a life",NA
581,Awakening,O.L. Ramos,3.69,425,79,NA,0,"Elizabeth is a brilliant loner with a troubling secret she doesn't even know. As if the trauma of her mother being abducted before her eyes as a young girl wasn't enough, the small town she lives in thinks sheâs crazy. That all changed when she met Michael, a mysterious and handsome man who identified with her like no one else before.

Michaelâs long time friend Vincent visi Elizabeth is a brilliant loner with a troubling secret she doesn't even know. As if the trauma of her mother being abducted before her eyes as a young girl wasn't enough, the small town she lives in thinks sheâs crazy. That all changed when she met Michael, a mysterious and handsome man who identified with her like no one else before.

Michaelâs long time friend Vincent visits and drops the bombshell of a lifetime on Elizabeth and her world becomes completely unraveled. Vincentâs information has revealed the world for what it is; a place where the impossible is real, and myths and legends walk slyly in shadow. A world that Elizabeth will learn she too is a member.

Now, the three are caught up in a thousand year long conspiracy they never could have imagined. The three must rely on one another and the secret connection they all share if they have a chance to survive.",romance
