,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
609,The Case for God,Karen Armstrong,3.79,"9,600",660,387,0,"Moving from the Paleolithic age to the present, Karen Armstrong details the great lengths to which humankind has gone in order to experience a sacred reality that it called by many names, such as God, Brahman, Nirvana, Allah, or Dao. Focusing especially on Christianity but including Judaism, Islam, Buddhism, Hinduism, and Chinese spiritualities, Armstrong examines the dimi Moving from the Paleolithic age to the present, Karen Armstrong details the great lengths to which humankind has gone in order to experience a sacred reality that it called by many names, such as God, Brahman, Nirvana, Allah, or Dao. Focusing especially on Christianity but including Judaism, Islam, Buddhism, Hinduism, and Chinese spiritualities, Armstrong examines the diminished impulse toward religion in our own time, when a significant number of people either want nothing to do with God or question the efficacy of faith. Why has God become unbelievable? Why is it that atheists and theists alike now think and speak about God in a way that veers so profoundly from the thinking of our ancestors?

Answering these questions with the same depth of knowledge and profound insight that have marked all her acclaimed books, Armstrong makes clear how the changing face of the world has necessarily changed the importance of religion at both the societal and the individual level. And she makes a powerful, convincing argument for drawing on the insights of the past in order to build a faith that speaks to the needs of our dangerously polarized age. Yet she cautions us that religion was never supposed to provide answers that lie within the competence of human reason; that, she says, is the role of logos. The task of religion is âto help us live creatively, peacefully, and even joyously with realities for which there are no easy explanations.â She emphasizes, too, that religion will not work automatically. It is, she says, a practical discipline: its insights are derived not from abstract speculation but from âdedicated intellectual endeavorâ and a âcompassionate lifestyle that enables us to break out of the prism of selfhood.â",religion
610,Life,Keith Richards James Fox,3.86,"90,475","4,891",564,1,"With the Rolling Stones, Keith Richards created the riffs, the lyrics and the songs that roused the world, and over four decades he lived the original rock and roll life. Now, at last, the man himself tells us the story of life in the crossfire hurricane.",music
611,Tiden second hand: Slutet fÃ¶r den rÃ¶da mÃ¤nniskan,Svetlana Alexievich Kajsa Ãberg Lindsten,4.45,"12,810","1,841",672,7,"Med Tiden second hand avslutar Ã¥rets Nobelpristagare i litteratur, Svetlana Aleksijevitj, Utopins rÃ¶ster, som hon Ã¤gnat nÃ¤sta 40 Ã¥r att sammanstÃ¤lla. Ett storartat verk om den sovjetiska mÃ¤nniskan. Denna gÃ¥ng som helhet och inte kopplat till en specifik hÃ¤ndelse.

Â»Alla talar om Sovjetunionens fall, men vad ett imperiums sammanbrott egentligen innebÃ¤r, det fÃ¶rmÃ¥r bara en f Med Tiden second hand avslutar Ã¥rets Nobelpristagare i litteratur, Svetlana Aleksijevitj, Utopins rÃ¶ster, som hon Ã¤gnat nÃ¤sta 40 Ã¥r att sammanstÃ¤lla. Ett storartat verk om den sovjetiska mÃ¤nniskan. Denna gÃ¥ng som helhet och inte kopplat till en specifik hÃ¤ndelse.

Â»Alla talar om Sovjetunionens fall, men vad ett imperiums sammanbrott egentligen innebÃ¤r, det fÃ¶rmÃ¥r bara en fÃ¶rfattare som Svetlana Aleksijevitj skildra. Hon ger rÃ¶st Ã¥t dem som hamnade under hjulen i det postsovjetiska kaoset, och upp stiger en kÃ¶r som hÃ¤mtad ur antiken men scenerÂ­na utspelar sig i dag, i det begynnande tjugohundratalet.Â« Karl SchlÃ¶gel

Sovjetunionen. Det bÃ¶rjade med drÃ¶mmar om en ny mÃ¤nniska, som skulle formas av de kommunistiska idÃ©erna. I stÃ¤llet kom hon att prÃ¤glas av krig, lÃ¤ger och umbÃ¤randen, men ocksÃ¥ av hÃ¶ga ideal och Â»vardagens socialismÂ«. Hon levde i ett mÃ¤ktigt imperium, Ã¤lskat och fruktat vÃ¤rlden Ã¶ver, men en dag brÃ¶t det samman och kvar blev sovjetmÃ¤nniskan, som kastades ut i en osÃ¤ker och obegriplig tillvaro dÃ¤r ett fÃ¥tal blev ofattbart rika och de flesta fattigare Ã¤n nÃ¥gonsin.
I Ã¶ver tjugo Ã¥r har Svetlana Aleksijevitj rest runt i de forna sovjetrepublikerna och sÃ¶kt upp kvinnor och mÃ¤n med olika bakgrunder och erfarenheter. Hon har pratat med fÃ¶rlorarna - gÃ¤starbetare, barnhemsbarn, anhÃ¶riga till sjÃ¤lvmÃ¶rdare och mÃ¥nga, mÃ¥nga fler. Av dessa tusentals rÃ¶ster har hon skapat ett kÃ¶rverk om livet i den socialistiska utopin, om kaoset som fÃ¶ljde och om det tilltagande politiska fÃ¶rtrycket av i dag.
Â»Tiden second handÂ« ingÃ¥r i Utopins rÃ¶ster, ett unikt fÃ¶rsÃ¶k att beskriva den sovjetiska erfarenheten ur den lilla mÃ¤nniskans perspektiv.",non-fiction
612,The Invisible Life of Addie LaRue,V.E. Schwab,4.25,"425,786","65,018",073,4,"A Life No One Will Remember. A Story You Will Never Forget.

France, 1714: in a moment of desperation, a young woman makes a Faustian bargain to live forever and is cursed to be forgotten by everyone she meets.

Thus begins the extraordinary life of Addie LaRue, and a dazzling adventure that will play out across centuries and continents, across history and art, as a young woma A Life No One Will Remember. A Story You Will Never Forget.

France, 1714: in a moment of desperation, a young woman makes a Faustian bargain to live forever and is cursed to be forgotten by everyone she meets.

Thus begins the extraordinary life of Addie LaRue, and a dazzling adventure that will play out across centuries and continents, across history and art, as a young woman learns how far she will go to leave her mark on the world.

But everything changes when, after nearly 300 years, Addie stumbles across a young man in a hidden bookstore and he remembers her name.",fantasy
613,War Trash,Ha Jin,3.79,"3,536",324,075,4,"Ha Jinâs masterful new novel casts a searchlight into a forgotten corner of modern history, the experience of Chinese soldiers held in U.S. POW camps during the Korean War. In 1951 Yu Yuan, a scholarly and self-effacing clerical officer in Maoâs âvolunteerâ army, is taken prisoner south of the 38th Parallel. Because he speaks English, he soon becomes an intermediary betwee Ha Jinâs masterful new novel casts a searchlight into a forgotten corner of modern history, the experience of Chinese soldiers held in U.S. POW camps during the Korean War. In 1951 Yu Yuan, a scholarly and self-effacing clerical officer in Maoâs âvolunteerâ army, is taken prisoner south of the 38th Parallel. Because he speaks English, he soon becomes an intermediary between his compatriots and their American captors.With Yuan as guide, we are ushered into the secret world behind the barbed wire, a world where kindness alternates with blinding cruelty and one has infinitely more to fear from oneâs fellow prisoners than from the guards. Vivid in its historical detail, profound in its imaginative empathy, War Trash is Ha Jinâs most ambitious book to date.",fiction
614,Dog on It,Spencer Quinn,3.87,"20,284","3,514",305,0,"Meet Chet, the wise and lovable canine narrator of Dog on It, who works alongside Bernie, a down-on-his-luck private investigator. Chet might have flunked out of police school (""I'd been the best leaper in K-9 class, which had led to all the trouble in a way I couldn't remember exactly, although blood was involved""), but he's a detective through and through.
In this, their Meet Chet, the wise and lovable canine narrator of Dog on It, who works alongside Bernie, a down-on-his-luck private investigator. Chet might have flunked out of police school (""I'd been the best leaper in K-9 class, which had led to all the trouble in a way I couldn't remember exactly, although blood was involved""), but he's a detective through and through.
In this, their first adventure, Chet and Bernie investigate the disappearance of Madison, a teenage girl who may or may not have been kidnapped, but who has definitely gotten mixed up with some very unsavory characters. A well-behaved, gifted student, she didn't arrive home after school and her divorced mother is frantic. Bernie is quick to take the case-something about a cash flow problem that Chet's not all that clear about-and he's relieved, if vaguely suspicious, when Madison turns up unharmed with a story that doesn't add up. But when she disappears for a second time in a week, Bernie and Chet aren't taking any chances; they launch a full-blown investigation. Without a ransom demand, they're not convinced it's a kidnapping, but they are sure of one thing: something smells funny.

Their search for clues takes them into the desert to biker bars and other exotic locals, with Chet's highly trained nose leading the way. Both Chet and Bernie bring their own special skills to the hunt, one that puts each of them in peril. But even as the bad guys try to turn the tables, this duo is nothing if not resourceful, and the result is an uncommonly satisfying adventure.

With his doggy ways and his endearingly hardboiled voice, Chet is full of heart and occasionally prone to mischief. He is intensely loyal to Bernie, who, though distracted by issues that Chet has difficulty understanding-like divorce, child custody, and other peculiar human concerns-is enormously likable himself, in his flawed, all-too-human way.",mystery
615,The Police State Road Map,Michael Nield,4.63,8,1,201,0,"A 'new world order' is a vision long shared by political leaders, industrialists, and intellectuals around the world. 'Peace and security, freedom, and the rule of law', what a wonderful idea! Strange then, that they have tried to conceal the reality of their vision from the wider public. For over thirty years, the European project was sold to the British people as little A 'new world order' is a vision long shared by political leaders, industrialists, and intellectuals around the world. 'Peace and security, freedom, and the rule of law', what a wonderful idea! Strange then, that they have tried to conceal the reality of their vision from the wider public. For over thirty years, the European project was sold to the British people as little more than a benign free-trade agreement, despite the fact most of our new laws originate in Brussels and we are being asked to relinquish most of our independence under the European Constitution.

A must read for all free thinking people!",NA
616,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss Vince Neil Nikki Sixx Mick Mars Tommy Lee,4.08,"41,439","2,245",272,0,"Whiskey and porn stars, hot reds and car crashes, black leather and high heels, overdoses and death. This is the life of MÃ¶tley CrÃ¼e, the heaviest drinking, hardest fighting, most oversexed and arrogant band in the world. Their unbelievable exploits are the stuff of rock 'n' roll legend. They nailed the hottest chicks, started the bloodiest fights, partied with the biggest Whiskey and porn stars, hot reds and car crashes, black leather and high heels, overdoses and death. This is the life of MÃ¶tley CrÃ¼e, the heaviest drinking, hardest fighting, most oversexed and arrogant band in the world. Their unbelievable exploits are the stuff of rock 'n' roll legend. They nailed the hottest chicks, started the bloodiest fights, partied with the biggest drug dealers, and got to know the inside of every jail cell from California to Japan. They have dedicated an entire career to living life to its extreme, from the greatest fantasies to the darkest tragedies. Tommy married two international sex symbols; Vince killed a man and lost a daughter to cancer; Nikki overdosed, rose from the dead, and then OD'd again the next day; and Mick shot a woman and tried to hang his own brother. But that's just the beginning. Fueled by every drug they could get their hands on and obscene amounts of alcohol, driven by fury and headed straight for hell, MÃ¶tley CrÃ¼e raged through two decades, leaving behind a trail of debauched women, trashed hotel rooms, crashed cars, psychotic managers, and broken bones that has left the music industry cringing to this day. All these unspeakable acts, not to mention their dire consequences, are laid bare in The Dirt.

Here -- directly from Nikki, Vince, Tommy, and Mick -- is the unexpurgated version of the whole glorious, gut-wrenching story. In these pages, published for the first time anywhere, are Tommy Lee's letters to Pamela Anderson from prison: Mick's confession to having an incurable disease that is slowly killing him; Vince's experience burying his own daughter -- and the train wreck that his life became afterward; and Nikki's anguished struggle to deal with an entire life fueled by anger over his childhood abandonment, his discovery of the family he never knew he had -- and his subsequent loss of them. And all of it accompanied by scores of rare, never-before-published photographs, mug shots, and handwritten lyrics. No one is spared. Not David Lee Roth, Ozzy Osbourne, Vanity, Aerosmith, Heather Locklear, AC/DC, Lita Ford, Iron Maiden, Pamela Anderson, Guns N' Roses, Donna D'Errico, RATT, or those two girls from Dallas, Texas.

Make no mistake about it: these guys are geniuses. They invented glam metal and then left it in the dust; sold more than forty million albums from Shout at the Devil to Dr. Feelgood; toured the world dozen times and have the scars to prove it; and maintained a rabid following in an era of throwaway pop stars. MÃ¶tley CrÃ¼e has done nothing less than tattoo the psyche of the entire MTV generation. They are the ultimate rock 'n' roll band. And if you don't believe it, read The Dirt. You don't know what decadence is...",music
617,"PokÃ©mon Adventures, Vol. 4",Hidenori Kusaka Mato,4.38,"2,632",101,216,0,"R to L (Japanese Style) Red doesn't just want to train PokÃmon, he wants to be their friend too. Read along as Red embarks on adventures with Pikachu, Bulbasaur and others that follow storylines from the videogames! PokÃmon trainer Red goes off on a training challenge and...never comes back! But a tired and tattered Pikachu manages to return home by himself. A mysterious y R to L (Japanese Style) Red doesn't just want to train PokÃmon, he wants to be their friend too. Read along as Red embarks on adventures with Pikachu, Bulbasaur and others that follow storylines from the videogames! PokÃmon trainer Red goes off on a training challenge and...never comes back! But a tired and tattered Pikachu manages to return home by himself. A mysterious young trainer in yellow befriends Pikachu, and together they set out to find our missing hero! Watch out for Team Rocket, Yellow Caballero... Could they be behind Red's mysterious disappearance? PokÃmon MangaâGotta Read 'Em All! Adventures based on the Incredible Gameboy, Nintendo, and Wii RPGS!

Chapters: 41 - 52",sequential-art
618,The Stone Gods,Jeanette Winterson,3.68,"5,428",664,535,1,"On the airwaves, all the talk is of the new blue planet - pristine and habitable, like our own 65 million years ago, before we took it to the edge of destruction. And off the air, Billie and Spike are falling in love. What will happen when their story combines with the world's story. On the airwaves, all the talk is of the new blue planet - pristine and habitable, like our own 65 million years ago, before we took it to the edge of destruction. And off the air, Billie and Spike are falling in love. What will happen when their story combines with the world's story.",science-fiction
619,,,NA,NA,NA,NA,0,,NA
620,Lies and the Lying Liars Who Tell Them,Al Franken,3.80,"29,820",929,144,2,"Al Franken, one of America's savviest satirists has been studying the rhetoric of the Right. He has listened to their cries of 'slander', 'bias' and even 'treason'. He has examined the Bush administration's policies of squandering our surplus, ravaging the environment, and alienating the rest of the world. He's even watched Fox News. A lot. And in this fair and balanced re Al Franken, one of America's savviest satirists has been studying the rhetoric of the Right. He has listened to their cries of 'slander', 'bias' and even 'treason'. He has examined the Bush administration's policies of squandering our surplus, ravaging the environment, and alienating the rest of the world. He's even watched Fox News. A lot. And in this fair and balanced report, Al bravely exposes them all for what they are: liars. Lying, lying, liars.",non-fiction
621,,,NA,NA,NA,NA,0,,NA
622,"The Lady in Gold: The Extraordinary Tale of Gustav Klimt's Masterpiece, Portrait of Adele Bloch-Bauer",Anne-Marie O'Connor,3.97,"8,215",920,NA,2,"The Lady in Gold, considered an unforgettable masterpiece, one of the twentieth century's most recognizable paintings, made headlines all over the world when Ronald Lauder bought it for $135 million a century after Klimt, the most famous Austrian painter of his time, completed the society portrait. Anne-Marie O'Connor, writer for the Washington Post, formerly of the Los An The Lady in Gold, considered an unforgettable masterpiece, one of the twentieth century's most recognizable paintings, made headlines all over the world when Ronald Lauder bought it for $135 million a century after Klimt, the most famous Austrian painter of his time, completed the society portrait. Anne-Marie O'Connor, writer for the Washington Post, formerly of the Los Angeles Times, tells the galvanizing story of the Lady in Gold, Adele Bloch-Bauer, a dazzling Viennese Jewish society figure; daughter of the head of one of the largest banks in the Hapsburg Empire, head of the Oriental Railway, whose Orient Express went from Berlin to Constantinople; wife of Ferdinand Bauer, sugar-beet baron. The Bloch-Bauers were art patrons, and Adele herself was considered a rebel of fin de siÃ¨cle Vienna (she wanted to be educated, a notion considered ""degenerateâ in a society that believed women being out in the world went against their feminine ""nature""). The author describes how Adele inspired the portrait and how Klimt made more than a hundred sketches of her-simple pencil drawings on thin manila paper. And O'Connor writes of Klimt himself, son of a failed gold engraver, shunned by arts bureaucrats, called an artistic heretic in his time, a genius in ours. She writes of the Nazis confiscating the portrait of Adele from the Bloch-Bauers' grand palais; of the Austrian government putting the painting on display, stripping Adele's Jewish surname from it so that no clues to her identity (nor any hint of her Jewish origins) would be revealed. Nazi officials called the painting, ""The Lady in Gold"" and proudly exhibited it in Vienna's Baroque Belvedere Palace, consecrated in the 1930s as a Nazi institution. The author writes of the painting, inspired by the Byzantine mosaics Klimt had studied in Italy, with their exotic symbols and swirls, the subject an idol in a golden shrine. We see how, sixty years after it was stolen by the Nazis, the Portrait of Adele Bloch-Bauer became the subject of a decade-long litigation between the Austrian government and the Bloch-Bauer heirs, how and why the U.S. Supreme Court became involved in the case, and how the Court's decision had profound ramifications in the art world. In this book listeners will find riveting social history; an illuminating and haunting look at turn-of-the-century Vienna; a brilliant portrait of the evolution of a painter; a masterfully told tale of suspense. And at the heart of it, The Lady in Gold-the shimmering painting, and its equally irresistible subject, the fate of each forever intertwined.",non-fiction
623,Horns,Joe Hill,3.93,"107,167","8,904",838,3,"Ignatius Perrish spent the night drunk and doing terrible things. He woke up the next morning with a thunderous hangover, a raging headache . . . and a pair of horns growing from his temples.

At first Ig thought the horns were a hallucination, the product of a mind damaged by rage and grief. He had spent the last year in a lonely, private purgatory, following the death of h Ignatius Perrish spent the night drunk and doing terrible things. He woke up the next morning with a thunderous hangover, a raging headache . . . and a pair of horns growing from his temples.

At first Ig thought the horns were a hallucination, the product of a mind damaged by rage and grief. He had spent the last year in a lonely, private purgatory, following the death of his beloved, Merrin Williams, who was raped and murdered under inexplicable circumstances. A mental breakdown would have been the most natural thing in the world. But there was nothing natural about the horns, which were all too real.

Once the righteous Ig had enjoyed the life of the blessed: born into privilege, the second son of a renowned musician and younger brother of a rising late-night TV star, he had security, wealth, and a place in his community. Ig had it all, and moreâhe had Merrin and a love founded on shared daydreams, mutual daring, and unlikely midsummer magic.

But Merrin's death damned all that. The only suspect in the crime, Ig was never charged or tried. And he was never cleared. In the court of public opinion in Gideon, New Hampshire, Ig is and always will be guilty because his rich and connected parents pulled strings to make the investigation go away. Nothing Ig can do, nothing he can say, matters. Everyone, it seems, including God, has abandoned him. Everyone, that is, but the devil inside. . . .",horror
624,Predator's Gold,Philip Reeve Barnaby Edwards,3.94,"20,704","1,374",585,0,"In this breathtaking sequel to his award-winning Mortal Engines, Reeve plunges readers into a ruthless and terrifyingly believable world where cities eat each other, betrayal is as common as ice, and loyalty offers the only chance for survival.",fantasy
625,Lamentation,C.J. Sansom,4.42,"14,483","1,209",465,2,"As Henry VIII lies on his deathbed, an incendiary manuscript threatens to tear his court apart in the new installment of C.J. Sansom's Shardlake series.

Autumn, 1546. King Henry VIII is slowly, painfully dying. His Protestant and Catholic councillors prepare for a final and decisive power struggle; whoever wins will control the government. The Catholics decide to focus thei As Henry VIII lies on his deathbed, an incendiary manuscript threatens to tear his court apart in the new installment of C.J. Sansom's Shardlake series.

Autumn, 1546. King Henry VIII is slowly, painfully dying. His Protestant and Catholic councillors prepare for a final and decisive power struggle; whoever wins will control the government. The Catholics decide to focus their attack on Henry's sixth wife, the Protestant Queen Catherine Parr. As Catherine begins to lose the King's favour, she turns to the shrewd, hunchbacked lawyer, Matthew Shardlake, to contain a potentially fatal secret.

The Queen has written a confessional book, Lamentation of a Sinner, a memoir so radical that if it came to the King's attention, it could bring her and her courtly sympathizers to ruination. The London printer into whose hands she entrusted the manuscript has been murdered, the book nowhere to be found.

Shardlake's investigations take him down a trail that begins among printshops in the filthy backstreets of London, but leads him once more to the labyrinthine world of court politics, where Protestant friends can be as dangerous as Catholic enemies, and those who will support either side to further their ambition are the most dangerous of all.",historical
626,On Bullshit,Harry G. Frankfurt,3.58,"11,718","1,283",321,0,"One of the most salient features of our culture is that there is so much bullshit. Everyone knows this. Each of us contributes his share. But we tend to take the situation for granted. Most people are rather confident of their ability to recognize bullshit and to avoid being taken in by it. So the phenomenon has not aroused much deliberate concern. We have no clear underst One of the most salient features of our culture is that there is so much bullshit. Everyone knows this. Each of us contributes his share. But we tend to take the situation for granted. Most people are rather confident of their ability to recognize bullshit and to avoid being taken in by it. So the phenomenon has not aroused much deliberate concern. We have no clear understanding of what bullshit is, why there is so much of it, or what functions it serves. And we lack a conscientiously developed appreciation of what it means to us. In other words, as Harry Frankfurt writes, ""we have no theory.""

Frankfurt, one of the world's most influential moral philosophers, attempts to build such a theory here. With his characteristic combination of philosophical acuity, psychological insight, and wry humor, Frankfurt proceeds by exploring how bullshit and the related concept of humbug are distinct from lying. He argues that bullshitters misrepresent themselves to their audience not as liars do, that is, by deliberately making false claims about what is true. In fact, bullshit need not be untrue at all.

Rather, bullshitters seek to convey a certain impression of themselves without being concerned about whether anything at all is true. They quietly change the rules governing their end of the conversation so that claims about truth and falsity are irrelevant. Frankfurt concludes that although bullshit can take many innocent forms, excessive indulgence in it can eventually undermine the practitioner's capacity to tell the truth in a way that lying does not. Liars at least acknowledge that it matters what is true. By virtue of this, Frankfurt writes, bullshit is a greater enemy of the truth than lies are.",philosophy
627,Pictures of Nothing: Abstract Art Since Pollock,Kirk Varnedoe Earl A. Powell Adam Gopnik,4.25,471,27,NA,0,"""What is abstract art good for? What's the use--for us as individuals, or for any society--of pictures of nothing, of paintings and sculptures or prints or drawings that do not seem to show anything except themselves?"" In this invigorating account of abstract art since Jackson Pollock, eminent art historian Kirk Varnedoe, the former chief curator of painting and sculpture ""What is abstract art good for? What's the use--for us as individuals, or for any society--of pictures of nothing, of paintings and sculptures or prints or drawings that do not seem to show anything except themselves?"" In this invigorating account of abstract art since Jackson Pollock, eminent art historian Kirk Varnedoe, the former chief curator of painting and sculpture at the Museum of Modern Art, asks these and other questions as he frankly confronts the uncertainties we may have about the nonrepresentational art produced in the last five decades. He makes a compelling argument for its history and value, much as E. H. Gombrich tackled representation fifty years ago in ""Art and Illusion,"" another landmark A. W. Mellon Lectures volume. Realizing that these lectures might be his final work, Varnedoe conceived of them as a statement of his faith in modern art and as the culminating example of his lucidly pragmatic and philosophical approach to art history. He delivered the lectures, edited and reproduced here with their illustrations, to overflowing crowds at the National Gallery of Art in Washington in the spring of 2003, just months before his death.
With brilliance, passion, and humor, Varnedoe addresses the skeptical attitudes and misunderstandings that we often bring to our experience of abstract art. Resisting grand generalizations, he makes a deliberate and scholarly case for abstraction--showing us that more than just pure looking is necessary to understand the self-made symbolic language of abstract art. Proceeding decade by decade, he brings alive the history and biography that inform the art while also challenging the received wisdom about distinctions between abstraction and representation, modernism and postmodernism, and minimalism and pop. The result is a fascinating and ultimately moving tour through a half century of abstract art, concluding with an unforgettable description of one of Varnedoe's favorite works.",art
628,Lean Mean Thirteen,Janet Evanovich,4.09,"91,517","2,558",310,0,"New secrets, old flames, and hidden agendas are about to send bounty hunter Stephanie Plum on her most outrageous adventure yet!

MISTAKE #1

Dickie Orr. Stephanie was married to him for about fifteen minutes before she caught him cheating on her with her arch-nemesis Joyce Barnhardt. Another fifteen minutes after that Stephanie filed for divorce, hoping to never see either on New secrets, old flames, and hidden agendas are about to send bounty hunter Stephanie Plum on her most outrageous adventure yet!

MISTAKE #1

Dickie Orr. Stephanie was married to him for about fifteen minutes before she caught him cheating on her with her arch-nemesis Joyce Barnhardt. Another fifteen minutes after that Stephanie filed for divorce, hoping to never see either one of them again.

MISTAKE #2

Doing favors for super bounty hunter Carlos Manoso (a.k.a. Ranger). Ranger needs her to meet with Dickie and find out if he's doing something shady. Turns out, he is. Turns out, he's also back to doing Joyce Barnhardt. And it turns out Ranger's favors always come with a price...

MISTAKE #3

Going completely nutso while doing the favor for Ranger, and trying to apply bodily injury to Dickie in front of the entire office. Now Dickie has disappeared and Stephanie is the natural suspect in his disappearance. Is Dickie dead? Can he be found? And can Stephanie Plum stay one step ahead in this new, dangerous game? Joe Morelli, the hottest cop in Trenton, NJ is also keeping Stephanie on her toes-and he may know more than he's saying about many things in Stephanie's life. It's a cat-and-mouse game for Stephanie Plum, where the ultimate prize might be her life.

With Janet Evanovich's flair for hilarious situations, breathtaking action, and unforgettable characters, LEAN MEAN THIRTEEN shows why no one can beat Evanovich for blockbuster entertainment.",mystery
629,Finger Lickin' Fifteen,Janet Evanovich,it,"84,384","4,257",308,1,"Unbuckle your belt and pull up a chair. It's the spiciest, sauciest, most rib-sticking Plum yet.

Recipe for disaster: Celebrity chef Stanley Chipotle comes to Trenton in a barbecue cookoff and loses his head - literally.

Throw in some spice: Bail bonds office worker Lula is witness to the crime, and the only one she'll talk to is Trenton cop Joe Morelli.

Pump up the heat: Chi Unbuckle your belt and pull up a chair. It's the spiciest, sauciest, most rib-sticking Plum yet.

Recipe for disaster: Celebrity chef Stanley Chipotle comes to Trenton in a barbecue cookoff and loses his head - literally.

Throw in some spice: Bail bonds office worker Lula is witness to the crime, and the only one she'll talk to is Trenton cop Joe Morelli.

Pump up the heat: Chipotle's sponsor is offering a million-dollar reward to anyone who can provide information leading to the capture of the killers.

Stir the pot: Lula recruits bounty hunter Stephanie Plum to help find he killer and collect the moolah.

Add a secret ingredient: Stephanie Plum's Grandma Mazur. Enough said.

Bring to a boil: Stephanie Plum is working overtime tracking felons for the bonds office at night and snooping for security expert Carlos Manoso, aka Ranger, during the day. Can Stephanie hunt down two killers, a traitor, and five skips, keep her grandmother out of the sauce, and solve Ranger's problems and not jump his bones?

Warning: Habenero hot. So good you'll want seconds.",mystery
630,About Alice,Calvin Trillin,4.01,"6,492",756,NA,0,"In Calvin Trillinâs antic tales of family life, she was portrayed as the wife who had âa weird predilection for limiting our family to three meals a dayâ and the mother who thought that if you didnât go to every performance of your childâs school play, âthe county would come and take the child.â Now, five years after her death, her husband offers this loving portrait of Al In Calvin Trillinâs antic tales of family life, she was portrayed as the wife who had âa weird predilection for limiting our family to three meals a dayâ and the mother who thought that if you didnât go to every performance of your childâs school play, âthe county would come and take the child.â Now, five years after her death, her husband offers this loving portrait of Alice Trillin off the page, an educator who was equally at home teaching at a university or a drug treatment center, a gifted writer, a stunningly beautiful and thoroughly engaged woman who, in the words of a friend, âmanaged to navigate the tricky waters between living a life you could be proud of and still delighting in the many things there are to take pleasure in.â

Though it deals with devastating loss, About Alice is also a love story, chronicling a romance that began at a Manhattan party when Calvin Trillin desperately tried to impress a young woman who âseemed to glow.""

You have never again been as funny as you were that night, Alice would say, twenty or thirty years later.

You mean I peaked in December of 1963?

Iâm afraid so.

But he never quit trying to impress her. In his writing, she was sometimes his subject and always his muse. The dedication of the first book he published after her death read, âI wrote this for Alice. Actually, I wrote everything for Alice.â


In that spirit, Calvin Trillin has, with About Alice, created a gift to the wife he adored and to his readers.",autobiography
631,"The 10,000 Year Explosion: How Civilization Accelerated Human Evolution",Gregory Cochran Henry Harpending,3.93,"1,604",158,NA,0,"The 10,000 Year Explosion: How Civilization Accelerated Human Evolution",science
632,Falling Together,Marisa de los Santos,3.58,"11,270","1,612",NA,0,"What would you do if an old friend needed you, but it meant turning your new life upside down? Pen, Will, and Cat met during the first week of their first year of college and struck up a remarkable friendship, one that sustained them and shaped them for years â until it ended abruptly, and they went their separate ways. Now, six years later, Pen is the single mother of a f What would you do if an old friend needed you, but it meant turning your new life upside down? Pen, Will, and Cat met during the first week of their first year of college and struck up a remarkable friendship, one that sustained them and shaped them for years â until it ended abruptly, and they went their separate ways. Now, six years later, Pen is the single mother of a five-year-old girl, living with her older brother in Philadelphia and trying to make peace with the sudden death of her father. Even though she feels deserted by Will and Cat, she has never stopped wanting them back in her life, so when she receives an email from a desperate-sounding Cat asking her to meet her at their upcoming college reunion, Pen goes. What happens there sends past and present colliding and sends Pen and her friends on a journey across the world, a journey that will change everything.",fiction
633,Among Others,Jo Walton,3.70,"22,721","4,335",585,12,"Startling, unusual, and yet irresistably readable, Among Others is at once the compelling story of a young woman struggling to escape a troubled childhood, a brilliant diary of first encounters with the great novels of modern fantasy and science fiction, and a spellbinding tale of escape from ancient enchantment.

Raised by a half-mad mother who dabbled in magic, Morwenna Ph Startling, unusual, and yet irresistably readable, Among Others is at once the compelling story of a young woman struggling to escape a troubled childhood, a brilliant diary of first encounters with the great novels of modern fantasy and science fiction, and a spellbinding tale of escape from ancient enchantment.

Raised by a half-mad mother who dabbled in magic, Morwenna Phelps found refuge in two worlds. As a child growing up in Wales, she and her twin sister played among the spirits who made their homes in industrial ruins, but her mind found freedom and promise in the science fiction novels that were her closest companions. When her mother tries to bend the spirits to dark ends with deadly results, Mori is sent away and must try to come to terms with what has happened without falling prey to the darkness.",fantasy
634,The Sins of the Father,Jeffrey Archer,4.08,"55,781","3,403","too!

450",1,"On the heels of the international bestseller Only Time Will Tell, Jeffrey Archer picks up the sweeping story of the Clifton Chronicles.

Only days before Britain declares war on Germany, Harry Clifton, hoping to escape the consequences of long-buried family secrets, and forced to accept that his desire to marry Emma Barrington will never be fulfilled, has joined the Merchant On the heels of the international bestseller Only Time Will Tell, Jeffrey Archer picks up the sweeping story of the Clifton Chronicles.

Only days before Britain declares war on Germany, Harry Clifton, hoping to escape the consequences of long-buried family secrets, and forced to accept that his desire to marry Emma Barrington will never be fulfilled, has joined the Merchant Navy.
But his ship is sunk in the Atlantic by a German U-boat, drowning almost the entire crew.Â  An American cruise liner, the SS Kansas Star, rescues a handful of sailors, among them Harry and the third officer, an American named Tom Bradshaw. Â When Bradshaw dies in the night, Harry seizes on the chance to escape his tangled past and assumes his identity.
But on landing in America, he quickly learns the mistake he has made, when he discovers what is awaiting Bradshaw in New York.Â  Without any way of proving his true identity, Harry Clifton is now chained to a past that could be far worse than the one he had hoped to escape.",fiction
