,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
494,The Blue,Scott Kelly,3.52,333,48,NA,0,"Derek Weaver can't see his deranged stalker coming. He'd love to: getting assaulted, stabbed and spied on is taking its toll on his mind. But, Derek is incapable of recognizing the man tormenting him, or anyone else - not even his own face in the mirror. A brain injury left the young artist with face blindness, a rare condition that renders him unable to identify people by Derek Weaver can't see his deranged stalker coming. He'd love to: getting assaulted, stabbed and spied on is taking its toll on his mind. But, Derek is incapable of recognizing the man tormenting him, or anyone else - not even his own face in the mirror. A brain injury left the young artist with face blindness, a rare condition that renders him unable to identify people by their appearances.

Anyone in Derek's world of strangers could be his stalker. In this mind-bending thriller, the talented painter is pushed to a tipping point as his reality unravels at the hands of a madman.

The Blue is a gritty, cerebral suspense novel from Scott Kelly, author of the award-winning internet sensation ""[SIC]"".",thriller
495,Their Eyes Were Watching God: Student Packet (Novel Units),Gloria Levine,3.97,64,4,NA,0,"Teachers, these time-saving student packets feature multiple-level reproducibles for direct student use. Included are activity sheets, quizzes, vocabulary activities, unit tests and much more for an indepth study of the story. (This is NOT the paperback novel.)",NA
496,Dead and Gone,Charlaine Harris,it,"185,341","4,606",320,1,"The vamps have been out for years, and now the weres and shifters have decided to follow the lead of the undead and reveal their existence to the ordinary world. Sookie Stackhouse already knows about them, of course - her brother turns into a panther at the full moon, she's friend to the local were pack, and Sam, her boss at Merlotte's bar, is a shapeshifter.

The great reve The vamps have been out for years, and now the weres and shifters have decided to follow the lead of the undead and reveal their existence to the ordinary world. Sookie Stackhouse already knows about them, of course - her brother turns into a panther at the full moon, she's friend to the local were pack, and Sam, her boss at Merlotte's bar, is a shapeshifter.

The great revelation goes well at first - then the horribly mutilated body of a were-panther is found in the parking lot of Merlotte's, and Sookie agrees to use her telepathic talent to track down the murderer. But there is a far greater danger than this killer threatening Bon Temps: a race of unhuman beings, older, more powerful, and far more secretive than the vampires or the werewolves, is preparing for war. And Sookie is an all-too-human pawn in their ages-old battle...",fantasy
497,,,NA,NA,NA,NA,0,,NA
498,Beginnings,Logan Byrne,3.30,251,32,NA,0,"What if a single touch could change your fate forever? What if moving to a new school meant your entire world would be turned upside down?

Juliet LaVoe is a normal 17-year-old girl with a not-so-normal life. She lives in a world where vampires, werewolves, and androidians roam the streets as the tyrannical government attempts to capture and exterminate them. Her father, Co What if a single touch could change your fate forever? What if moving to a new school meant your entire world would be turned upside down?

Juliet LaVoe is a normal 17-year-old girl with a not-so-normal life. She lives in a world where vampires, werewolves, and androidians roam the streets as the tyrannical government attempts to capture and exterminate them. Her father, Colonel Arnold LaVoe, is the head of the division tasked with the job of eliminating them. She also lives with a big secret: her boyfriend James is a vampire.

As the government starts to come closer, Juliet tries to hide her boyfriend's true identity from her father. What will happen as she is caught in an odd love triangle with Marcus, an androidian boy that seeks the challenge to destroy the very fabric of her relationship with James?

The adventure and romance awaits!",fantasy
499,,,NA,NA,NA,NA,0,,NA
500,Carmilla,J. Sheridan Le Fanu,3.82,"56,879","5,636",647,0,"In an isolated castle deep in the Austrian forest, Laura leads a solitary life with only her ailing father for company. Until one moonlit night, a horse-drawn carriage crashes into view, carrying an unexpected guest â the beautiful Carmilla. So begins a feverish friendship between Laura and her mysterious, entrancing companion. But as Carmilla becomes increasingly strange In an isolated castle deep in the Austrian forest, Laura leads a solitary life with only her ailing father for company. Until one moonlit night, a horse-drawn carriage crashes into view, carrying an unexpected guest â the beautiful Carmilla. So begins a feverish friendship between Laura and her mysterious, entrancing companion. But as Carmilla becomes increasingly strange and volatile, prone to eerie nocturnal wanderings, Laura finds herself tormented by nightmares and growing weaker by the dayâ¦ Pre-dating Dracula by twenty-six years, Carmilla is the original vampire story, steeped in sexual tension and gothic romance.",classics
501,The Moon Burns,Angela Horn,1.50,2,0,NA,0,The Moon Burns is the second full length novel in the Gigi Monroe Trilogy. Its expected release is autumn 2013.,NA
502,,,NA,NA,NA,NA,0,,NA
503,Colters' Daughter,Maya Banks,3.92,"7,912",306,149,0,"He let her go once. This time he's playing for keeps.

""Colters' Legacy, Book 3""

Callie Colter once chased sunsets all over the world. Until Max. Together they were a perfect storm of desire, and she reveled in the beautiful power. Then he disappeared without a word, and the betrayal drove her home to lick her wounds.

Who knew he'd have the gall to show his face in her brother He let her go once. This time he's playing for keeps.

""Colters' Legacy, Book 3""

Callie Colter once chased sunsets all over the world. Until Max. Together they were a perfect storm of desire, and she reveled in the beautiful power. Then he disappeared without a word, and the betrayal drove her home to lick her wounds.

Who knew he'd have the gall to show his face in her brother's bar.

Max Wilder figures he deserves Callie's right hook to the jaw, but it changes nothing. He had his reasons for pursuing her across Europe, for making her fall in love with him. But when she took everything he gave and offered ""more, "" she changed all the rules. He had no choice leaving her, but he's back. This time for the right reasons.

Callie is angry and hurt, yet powerless against Max's relentless onslaught. He'll settle for nothing less than her complete surrender-and her love. Only when she's back in his arms will he be truly happy. And the damning truth can stay safely tucked away.

Except the truth has a way of creeping to the surface, and Max may just be out of second chances.

Warning: This title contains adult language, explicit sex, rough sex, anal sex. In other words...sex Also contains themes of D/s which might offend some readers. Lots of angst, emotion and betrayal. Second chances and lots of warm fuzzies.",romance
504,To Green Angel Tower,Tad Williams,4.19,"32,323",487,NA,1,"As the evil minions of the undead Sithi Storm King prepare for the kingdom-shattering culmination of their dark sorceries and King Elias is drawn ever deeper into their nightmarish, spell spun world, the loyal allies of Prince Josua desperately struggle to rally their forces at the Stone of Farewell. And with time running out, the remaining members of the now devastated Le As the evil minions of the undead Sithi Storm King prepare for the kingdom-shattering culmination of their dark sorceries and King Elias is drawn ever deeper into their nightmarish, spell spun world, the loyal allies of Prince Josua desperately struggle to rally their forces at the Stone of Farewell. And with time running out, the remaining members of the now devastated League of the Scroll have also gathered there to unravel mysteries from the forgotten past in an attempt to find something to strike down their unslayable foe.

But whether or not they are successful, the call of battle will lead the valiant followers of Josua Lackhand on a memorable trek to the haunted halls of Asu'a itself - the Sithi's greatest stronghold.",fantasy
505,Amsterdam,Ian McEwan,3.44,"47,026","3,500",208,2,"On a chilly February day, two old friends meet in the throng outside a London crematorium to pay their last respects to Molly Lane. Both Clive Linley and Vernon Halliday had been Molly's lovers in the days before they reached their current eminence: Clive is Britain's most successful modern composer, and Vernon is editor of the newspaper The Judge. Gorgeous, feisty Molly h On a chilly February day, two old friends meet in the throng outside a London crematorium to pay their last respects to Molly Lane. Both Clive Linley and Vernon Halliday had been Molly's lovers in the days before they reached their current eminence: Clive is Britain's most successful modern composer, and Vernon is editor of the newspaper The Judge. Gorgeous, feisty Molly had other lovers, too, notably Julian Garmony, Foreign Secretary, a notorious right-winger tipped to be the next prime minister.

In the days that follow Molly's funeral, Clive and Vernon will make a pact with consequences that neither could have foreseen. Each will make a disastrous moral decision, their friendship will be tested to its limits, and Julian Garmony will be fighting for his political life. A sharp contemporary morality tale, cleverly disguised as a comic novel, Amsterdam is ""as sheerly enjoyable a book as one is likely to pick up this year"" (The Washington Post Book World).",fiction
506,Tangled,Carolyn Mackler,3.56,"4,459",465,778,1,"Paradise wasn't supposed to suck.


Not the state of being, but a resort in the Caribbean.

Jena, Dakota, Skye, and Owen are all there for different reasons, but at Paradise their lives become tangled together in ways none of them can predict. Paradise will change them all.

It will change Jena, whose first brush with romance takes her that much closer to having a life, and not j Paradise wasn't supposed to suck.


Not the state of being, but a resort in the Caribbean.

Jena, Dakota, Skye, and Owen are all there for different reasons, but at Paradise their lives become tangled together in ways none of them can predict. Paradise will change them all.

It will change Jena, whose first brush with romance takes her that much closer to having a life, and not just reading about those infinitely cooler and more exciting.

It will change Dakota, who needs the devastating truth about his past to make him realize that he doesn't have to be a jerk just because people think he's one.

It will change Skye, a heartbreakingly beautiful actress, who must come to terms with the fact that for once she has to stop playing a role or face the consequences.

And it will change Owen, who has never risked anything before and who will take the leap from his online life to a real one all because of a girl he met at Paradise. . . .

From confused to confident and back again, one thing's certain: Four months after it all begins, none of them will ever be the same.",young-adult
507,Run,Blake Crouch,3.86,"13,141","1,251",NA,0,"For fans of Stephen King, Dean Koontz, and Thomas Harris, picture this: a landscape of American genocide...

5 D A Y S A G O
A rash of bizarre murders swept the countryâ¦
Senseless. Brutal. Seemingly unconnected.
A cop walked into a nursing home and unloaded his weapons on elderly and staff alike.
A mass of school shootings.
Prison riots of unprecedented brutality.
Mind-bogglin For fans of Stephen King, Dean Koontz, and Thomas Harris, picture this: a landscape of American genocide...

5 D A Y S A G O
A rash of bizarre murders swept the countryâ¦
Senseless. Brutal. Seemingly unconnected.
A cop walked into a nursing home and unloaded his weapons on elderly and staff alike.
A mass of school shootings.
Prison riots of unprecedented brutality.
Mind-boggling acts of violence in every state.

4 D A Y S A G O
The murders increased ten-foldâ¦

3 D A Y S A G O
The President addressed the nation and begged for calm and peaceâ¦

2 D A Y S A G O
The killers began to mobilizeâ¦

Y E S T E R D A Y
All the power went outâ¦

T O N I G H T
Theyâre reading the names of those to be killed on the Emergency Broadcast System. You are listening over the battery-powered radio on your kitchen table, and theyâve just read yours.

Your name is Jack Colclough. You have a wife, a daughter, and a young son. You live in Albuquerque, New Mexico. People are coming to your house to kill you and your family. You donât know why, but you donât have time to think about that any more.

You only have time toâ¦.

R U N

This 80,000-word novel also contains a bonus interview with Blake, and excerpts from his other work.",horror
508,Whisper,Isabel Abedi,3.87,"3,633",148,NA,1,"Una inquietante, opresiva y peligrosa tranquilidad envuelve a Whisper, la vieja casa. Cuando Noa entra por primera vez en ella, se siente impresionada por el temor y la curiosidad. Sin embargo, excepto ella, nadie parece darse cuenta de que el viejo edificio esconde un secreto oculto desde hace mucho tiempo...",young-adult
509,Bass Ackwards and Belly Up,Elizabeth Craft Sarah Fain,3.69,"2,130",131,277,0,"A first novel about four best friends who, after graduating high school, decide to postpone the standard college route to pursue their creative dreams.

Harper Waddle, Sophie Bushell, and Kate Foster are about to commit the ultimate suburban sin--bailing on college to each pursue their dreams: write the next Great American Novel, make it as a Hollywood actress, and backpack A first novel about four best friends who, after graduating high school, decide to postpone the standard college route to pursue their creative dreams.

Harper Waddle, Sophie Bushell, and Kate Foster are about to commit the ultimate suburban sin--bailing on college to each pursue their dreams: write the next Great American Novel, make it as a Hollywood actress, and backpack around the world. Middlebury-bound Becca Winsberg is convinced her friends have gone insane...until they remind her she just might have a dream of her own. So what if their lives are bass ackwards and belly up? They'll always have each other.

Harper is going to be the next Jane Austen. Or Sylvia Plath. Or Plum Sykes. Figuring out which should be easy. It?s living with the lie she told her three best friends that?s going to be hard.

Kate doesn?t know exactly what she wants. But whatever it is, she won?t find it at Harvard. Maybe the answer is in Paris, or Athens? or anywhere Kate can be someone besides the girl with perfect grades, perfect hair, and the perfect boyfriend.

Sophie is a star. She?s already got the looks, the talent, and a list of demands for her dressing room. Now that she?s wrangled a furnished guesthouse in Beverly Hills, it?s only a matter of time before she?s discovered. Unless she isn?t.

Becca is dysfunctional. At least, her family is. Which is why she can?t wait to flee the drama and get to college. But Becca?s friends know she needs more than a spot on the Middlebury ski team and a cozy dorm room. They know she needs to fall in love.

Dreams are complicated. They almost never turn out like you imagine?they almost always change. Sometimes, they change you.",young-adult
