,Title,Author,Average Rating,No of ratings,No of reviews,No of pages,No of awards,summary,Genre
755,Squire,Tamora Pierce,4.23,"54,200",910,808,1,"Fourteen-year-old Keladry of Mindelan is not your average squire. For one thing, she's a girl. For another, she's almost six feet tall. And most important of all, her ability to pass the Ordeal that soon confronts her may determine her kingdom's future.

When Kel is chosen by the legendary Lord Raoul to be his squire, the conservatives of the realm hardly think sheâs up to Fourteen-year-old Keladry of Mindelan is not your average squire. For one thing, she's a girl. For another, she's almost six feet tall. And most important of all, her ability to pass the Ordeal that soon confronts her may determine her kingdom's future.

When Kel is chosen by the legendary Lord Raoul to be his squire, the conservatives of the realm hardly think sheâs up to the job. Kel earns respect and admiration among the men, as well as the affection of a fellow squire.

âThis feminist fantasy is a delightful read.ââKLIATT",fantasy
756,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,Catherynne M. Valente,3.91,"43,781","5,609",404,7,"Twelve-year-old September lives in Omaha, and used to have an ordinary life, until her father went to war and her mother went to work. One day, September is met at her kitchen window by a Green Wind (taking the form of a gentleman in a green jacket), who invites her on an adventure, implying that her help is needed in Fairyland. The new Marquess is unpredictable and fickle Twelve-year-old September lives in Omaha, and used to have an ordinary life, until her father went to war and her mother went to work. One day, September is met at her kitchen window by a Green Wind (taking the form of a gentleman in a green jacket), who invites her on an adventure, implying that her help is needed in Fairyland. The new Marquess is unpredictable and fickle, and also not much older than September. Only September can retrieve a talisman the Marquess wants from the enchanted woods, and if she doesnât . . . then the Marquess will make life impossible for the inhabitants of Fairyland. September is already making new friends, including a book-loving Wyvern and a mysterious boy named Saturday.
Â
With exquisite illustrations by acclaimed artist Ana Juan, Fairyland lives up to the sensation it created when the author first posted it online. For readers of all ages who love the charm of Alice in Wonderland and the soul of The Golden Compass, here is a reading experience unto itself: unforgettable, and so very beautiful.",fantasy
757,Burning Dawn,Gena Showalter,4.31,"9,889",750,475,0,"New York Times bestselling author Gena Showalter returns with a sizzling Angels of the Dark tale about a winged warrior renowned for his ruthlessness, and the woman who becomes his obsession...
A tormented past has left Thane with an insatiable need for violence, making him the most dangerous assassin in the skies.
He lives by a single code: no mercy. And as he unleashes his New York Times bestselling author Gena Showalter returns with a sizzling Angels of the Dark tale about a winged warrior renowned for his ruthlessness, and the woman who becomes his obsession...
A tormented past has left Thane with an insatiable need for violence, making him the most dangerous assassin in the skies.
He lives by a single code: no mercy. And as he unleashes his fury on his most recent captor, he learns no battle could have prepared him for the slave he rescues from his enemy's clutchesâa beauty who stokes the fires of his darkest desires.
Elin Vale has her own deep-rooted scars, and her attraction to the exquisite warrior who freed her challenges her every boundary.
But Thane's unwavering determination to protect her means she must face her greatest fearsâand enter a world in which passion is power, and victory means breathtaking surrender.",romance
758,Narcissus in Chains,Laurell K. Hamilton,3.90,"58,692","1,259",159,0,"Hamilton's vampire-hunting Anita Blake faces a plethora of foes in her tenth outing.

Just returned to St. Louis after six months away, Anita is still no closer to choosing between her loversâJean-Claude, a vampire, and Richard, a werewolf. But she has to rely on both for help after two of the wereleopards that she has been watching are abducted at a seedy club called Narci Hamilton's vampire-hunting Anita Blake faces a plethora of foes in her tenth outing.

Just returned to St. Louis after six months away, Anita is still no closer to choosing between her loversâJean-Claude, a vampire, and Richard, a werewolf. But she has to rely on both for help after two of the wereleopards that she has been watching are abducted at a seedy club called Narcissus in Chains.

Anita and her boyfriends rescue the wereleopards from the sinister people holding them, but Anita is wounded in the fight and put at risk of becoming a wereleopard herself. Richard angrily captures the wereleopard he believes is responsible and threatens to execute him.

Anita must now rescue that wereleopard from Richard and the werewolves he leads, even as she mourns the apparent end of her relationship with him. Then she realizes that those who kidnapped the first two wereleopards are targeting other lycanthropes. Maybe she will be next.

With plenty of steamy sex and graphic violence, this is engaging reading for vampire cultists.",fantasy
759,The Maze of Bones,Rick Riordan,3.85,"80,336","4,965",220,0,"When their beloved aunt--matriarch of the world's most powerful family--dies, orphaned siblings Amy and Dan Cahill compete with less honorable Cahill descendants in a race around the world to find cryptic clues to a mysterious fortune.

Book includes game cards which the reader may use to play an online version of the treasure hunt. When their beloved aunt--matriarch of the world's most powerful family--dies, orphaned siblings Amy and Dan Cahill compete with less honorable Cahill descendants in a race around the world to find cryptic clues to a mysterious fortune.

Book includes game cards which the reader may use to play an online version of the treasure hunt.",mystery
760,The Memory of Love,Aminatta Forna,3.91,"4,403",553,NA,4,"In contemporary Sierra Leone, a devastating civil war has left an entire populace with secrets to keep. In the capital hospital, a gifted young surgeon is plagued by demons that are beginning to threaten his livelihood. Elsewhere in the hospital lies a dying man who was young during the countryâs turbulent postcolonial years and has stories to tell that are far from heroic In contemporary Sierra Leone, a devastating civil war has left an entire populace with secrets to keep. In the capital hospital, a gifted young surgeon is plagued by demons that are beginning to threaten his livelihood. Elsewhere in the hospital lies a dying man who was young during the countryâs turbulent postcolonial years and has stories to tell that are far from heroic.

As past and present intersect in the buzzing city, these men are drawn unwittingly closer by a British psychologist with good intentions, and into the path of one woman at the center of their stories.

A work of breathtaking writing and rare wisdom, The Memory of Love seamlessly weaves together two generations of African life to create a story of loss, absolution, and the indelible effects of the pastâand, in the end, the very nature of love.",cultural
761,Shadow of the Giant,Orson Scott Card,it,"52,126","1,054",135,1,"Bean's past was a battle just to survive. He first appeared on the streets of Rotterdam, a tiny child with a mind leagues beyond anyone else. He knew he could not survive through strength; he used his tactical genius to gain acceptance into a children's gang, and then to help make that gang a template for success for all the others. He civilized them, and lived to grow old Bean's past was a battle just to survive. He first appeared on the streets of Rotterdam, a tiny child with a mind leagues beyond anyone else. He knew he could not survive through strength; he used his tactical genius to gain acceptance into a children's gang, and then to help make that gang a template for success for all the others. He civilized them, and lived to grow older. Then he was discovered by the recruiters for the Battle School.",science-fiction
762,The Goblin Emperor,Katherine Addison,4.02,"36,644","5,209",839,5,"alternate cover edition can be found here

The youngest, half-goblin son of the Emperor has lived his entire life in exile, distant from the Imperial Court and the deadly intrigue that suffuses it. But when his father and three sons in line for the throne are killed in an ""accident,"" he has no choice but to take his place as the only surviving rightful heir.

Entirely unschool alternate cover edition can be found here

The youngest, half-goblin son of the Emperor has lived his entire life in exile, distant from the Imperial Court and the deadly intrigue that suffuses it. But when his father and three sons in line for the throne are killed in an ""accident,"" he has no choice but to take his place as the only surviving rightful heir.

Entirely unschooled in the art of court politics, he has no friends, no advisors, and the sure knowledge that whoever assassinated his father and brothers could make an attempt on his life at any moment.

Surrounded by sycophants eager to curry favor with the naÃ¯ve new emperor, and overwhelmed by the burdens of his new life, he can trust nobody. Amid the swirl of plots to depose him, offers of arranged marriages, and the specter of the unknown conspirators who lurk in the shadows, he must quickly adjust to life as the Goblin Emperor. All the while, he is alone, and trying to find even a single friend... and hoping for the possibility of romance, yet also vigilant against the unseen enemies that threaten him, lest he lose his throne â or his life.",fantasy
763,,,NA,NA,NA,NA,0,,NA
764,"The Good, the Bad, and the Undead",Kim Harrison,4.23,"64,846","1,994",453,0,"Rachel Morgan, sexy witch, independent bounty hunter, prowls the downtown Cincinnati for criminal creatures of the night. She can handle leather-clad vamps and a cunning demon or two. But a serial killer who feeds on the experts in the most dangerous kind of black magic is an ancient, implacable evil that threatens her very soul.",fantasy
765,,,NA,NA,NA,NA,0,,NA
766,Theft of Swords,Michael J. Sullivan,4.18,"63,629","4,179",509,1,"THEY KILLED THE KING. THEY PINNED IT ON TWO MEN. THEY CHOSE POORLY.

There's no ancient evil to defeat or orphan destined for greatness, just unlikely heroes and classic adventure. Royce Melborn, a skilled thief, and his mercenary partner, Hadrian Blackwater, are two enterprising rogues who end up running for their lives when they're framed for the murder of the king. Trappe THEY KILLED THE KING. THEY PINNED IT ON TWO MEN. THEY CHOSE POORLY.

There's no ancient evil to defeat or orphan destined for greatness, just unlikely heroes and classic adventure. Royce Melborn, a skilled thief, and his mercenary partner, Hadrian Blackwater, are two enterprising rogues who end up running for their lives when they're framed for the murder of the king. Trapped in a conspiracy that goes beyond the overthrow of a tiny kingdom, their only hope is unraveling an ancient mystery before it's too late.",fantasy
767,Reckless,Cornelia Funke Oliver Latsch,3.74,"18,667","2,224",525,2,"Ever since Jacob Reckless was a child, he has been escaping to a hidden world through a portal in his father's abandoned study. Over the years, he has made a name for himself as a finder of enchanted items and buried secrets. He's also made many enemies and allies--most important, Fox, a beautiful shape-shifting vixen whom Jacob cares for more than he lets on.

But life in t Ever since Jacob Reckless was a child, he has been escaping to a hidden world through a portal in his father's abandoned study. Over the years, he has made a name for himself as a finder of enchanted items and buried secrets. He's also made many enemies and allies--most important, Fox, a beautiful shape-shifting vixen whom Jacob cares for more than he lets on.

But life in this other world is about to change. Tragedy strikes when Jacob's younger brother, Will, follows him through the portal. Brutally attacked, Will is infected with a curse that is quickly transforming him into a Goyl--a ruthless killing machine, with skin made of stone.

Jacob is prepared to fight to save his brother, but in a land built on trickery and lies, Jacob will need all the wit, courage, and reckless spirit he can summon to reverse the dark spell--before it's too late.",fantasy
768,Mr. Mercedes,Stephen King,3.96,"273,659","17,900",437,3,"In the predawn hours, in a distressed American city, hundreds of unemployed men and women line up for the opening of a job fair. They are tired and cold and desperate. Emerging from the fog, invisible until it is too late, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen In the predawn hours, in a distressed American city, hundreds of unemployed men and women line up for the opening of a job fair. They are tired and cold and desperate. Emerging from the fog, invisible until it is too late, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.

Months later, an ex-cop named bill Hodges, still haunted by the unsolved crime, contemplates suicide. When he gets a crazed letter from ""the perk,"" claiming credit for the murders, Hodges wakes up from his depressed and vacant retirement, fearing another even more diabolical attack and hell-bent on preventing it.

Brady Hartfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again. Only Bill Hodges, with a couple of eccentric and mismatched allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady's next mission, if it succeeds, will kill or maim thousands.

Mr. Mercedes is a war between good and evil from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable.
--front flap",fiction
769,The Checklist Manifesto: How to Get Things Right,Atul Gawande,4.02,"58,574","4,867",380,0,"The New York Times bestselling author of Better and Complications reveals the surprising power of the ordinary checklist
We live in a world of great and increasing complexity, where even the most expert professionals struggle to master the tasks they face. Longer training, ever more advanced technologiesâneither seems to prevent grievous errors. But in a hopeful turn, accl The New York Times bestselling author of Better and Complications reveals the surprising power of the ordinary checklist
We live in a world of great and increasing complexity, where even the most expert professionals struggle to master the tasks they face. Longer training, ever more advanced technologiesâneither seems to prevent grievous errors. But in a hopeful turn, acclaimed surgeon and writer Atul Gawande finds a remedy in the humblest and simplest of techniques: the checklist.

First introduced decades ago by the U.S. Air Force, checklists have enabled pilots to fly aircraft of mind-boggling sophistication. Now innovative checklists are being adopted in hospitals around the world, helping doctors and nurses respond to everything from flu epidemics to avalanches. Even in the immensely complex world of surgery, a simple ninety-second variant has cut the rate of fatalities by more than a third.

In riveting stories, Gawande takes us from Austria, where an emergency checklist saved a drowning victim who had spent half an hour underwater, to Michigan, where a cleanliness checklist in intensive care units virtually eliminated a type of deadly hospital infection. He explains how checklists actually work to prompt striking and immediate improvements. And he follows the checklist revolution into fields well beyond medicine, from homeland security to investment banking, skyscraper construction, and businesses of all kinds.

An intellectual adventure in which lives are lost and saved and one simple idea makes a tremendous difference, The Checklist Manifesto is essential reading for anyone working to get things right.",non-fiction
770,Abhorsen,Garth Nix,4.19,"124,808","2,596",777,2,"The Ninth was strong and fought with might
But lone Orannis was put out of the light
Broken in two and buried under hill
Forever to lie there, wishing us ill.

So says the song. But Orannis, the Destroyer, is no longer buried under hill. It has been freed from its subterranean prison and now seeks to escape the silver hemispheres, the final barrier to the unleashing of its te The Ninth was strong and fought with might
But lone Orannis was put out of the light
Broken in two and buried under hill
Forever to lie there, wishing us ill.

So says the song. But Orannis, the Destroyer, is no longer buried under hill. It has been freed from its subterranean prison and now seeks to escape the silver hemispheres, the final barrier to the unleashing of its terrible powers.

Only Lirael, newly come into her inheritance as the Abhorsen-in-Waiting, has any chance of stopping the Destroyer. She and her companions -- Sam, the Disreputable Dog, and Mogget -- have to take that chance. For the Destroyer is the enemy of all Life, and it must be stopped, though Lirael does not know how.

To make matters worse, Sam's best friend, Nick, is helping the Destroyer, as are the necromancer Hedge and the Greater Dead Chlorr, and there has been no word from the Abhorsen Sabriel or King Touchstone.

Everything depends upon Lirael. A heavy, perhaps even impossible burden for a young woman who just days ago was merely a Second Assistant Librarian. With only a vision from the Clayr to guide her, and the rather mixed help of her companions, Lirael must search in both Life and Death for some means to defeat the Destroyer.

Before it is too late. . . .",fantasy
771,Lady Knight,Tamora Pierce,4.26,"54,471",998,777,1,"In the final thrilling installment of Tamora Pierce's Protector of the Small series ( First Test, Page, and Squire), our sturdy young heroine, Keladry of Mindelan (a.k.a. Kel), has finally been knighted. Never one to rest on her laurels, Kel champs at the bit, ready to tackle the horrific magic killing devices she was shown in the Chamber of the Ordeal during her knighthoo In the final thrilling installment of Tamora Pierce's Protector of the Small series ( First Test, Page, and Squire), our sturdy young heroine, Keladry of Mindelan (a.k.a. Kel), has finally been knighted. Never one to rest on her laurels, Kel champs at the bit, ready to tackle the horrific magic killing devices she was shown in the Chamber of the Ordeal during her knighthood initiation. The huge, insectlike machines, ""made of iron-coated giants' bones, chains, pulleys, dagger-fingers and -toes, and a long whiplike tail,"" feed on the souls of dead children and are systematically killing off the citizens and warriors of Tortall.
Thoroughly disgusted to discover that not only is she not going to be assigned a combat post, but she has been placed in charge of a refugee camp instead, Kel, in her usual noble, stoic way, swallows her disappointment and sets out being the best refugee camp commander possible. Of course, destiny has a way of sneaking up on a young woman like Kel, and soon she is fulfilling the ordeal the Chamber set out for her... and then some.
Tamora Pierce once again draws her legions of fans into her story, blending humor, pathos, exhilarating battles, and gripping drama with a very real, very appealing protagonist. It's easy to make war appear black and white, a matter of good versus evil. Pierce finds the shades of gray. (Ages 12 and older) --Emilie Coulter",fantasy
772,,,NA,NA,NA,NA,0,,NA
773,,,NA,NA,NA,NA,0,,NA
774,American Wife,Curtis Sittenfeld,3.76,"54,266","6,491",130,1,"On what might become one of the most significant days in her husbandâs presidency, Alice Blackwell considers the strange and unlikely path that has led her to the White Houseâand the repercussions of a life lived, as she puts it, âalmost in opposition to itself.â

A kind, bookish only child born in the 1940s, Alice learned the virtues of politeness early on from her stolid On what might become one of the most significant days in her husbandâs presidency, Alice Blackwell considers the strange and unlikely path that has led her to the White Houseâand the repercussions of a life lived, as she puts it, âalmost in opposition to itself.â

A kind, bookish only child born in the 1940s, Alice learned the virtues of politeness early on from her stolid parents and small Wisconsin hometown. But a tragic accident when she was seventeen shattered her identity and made her understand the fragility of life and the tenuousness of luck. So more than a decade later, when she met boisterous, charismatic Charlie Blackwell, she hardly gave him a second look: She was serious and thoughtful, and he would rather crack a joke than offer a real insight; he was the wealthy son of a bastion family of the Republican party, and she was a school librarian and registered Democrat. Comfortable in her quiet and unassuming life, she felt inured to his charms. And then, much to her surprise, Alice fell for Charlie.

As Alice learns to make her way amid the clannish energy and smug confidence of the Blackwell family, navigating the strange rituals of their country club and summer estate, she remains uneasy with her newfound good fortune. And when Charlie eventually becomes President, Alice is thrust into a position she did not seekâone of power and influence, privilege and responsibility. As Charlieâs tumultuous and controversial second term in the White House wears on, Alice must face contradictions years in the making: How can she both love and fundamentally disagree with her husband? How complicit has she been in the trajectory of her own life? What should she do when her private beliefs run against her public persona?

In Alice Blackwell, New York Times bestselling author Curtis Sittenfeld has created her most dynamic and complex heroine yet. American Wife is a gorgeously written novel that weaves class, wealth, race, and the exigencies of fate into a brilliant tapestryâa novel in which the unexpected becomes inevitable, and the pleasures and pain of intimacy and love are laid bare.

BONUS: This edition includes an excerpt from Curtis Sittenfeld's Sisterland.



Praise for American Wife


âCurtis Sittenfeld is an amazing writer, and American Wife is a brave and moving novel about the intersection of private and public life in America. Ambitious and humble at the same time, Sittenfeld refuses to trivialize or simplify people, whether real or imagined.â
âRichard Russo

âWhat a remarkable (and brave) thing: a compassionate, illuminating, and beautifully rendered portrait of a fictional Republican first lady with a life and husband very much like our actual Republican first ladyâs. Curtis Sittenfeld has written a novel as impressive as it is improbable.â
âKurt Andersen",fiction
775,Succubus Blues,Richelle Mead,3.93,"56,568","3,046",274,0,"When it comes to jobs in hell, being a succubus seems pretty glamorous. A girl can be anything she wants, the wardrobe is killer, and mortal men will do anything just for a touch. Granted, they often pay with their souls, but why get technical?

But Seattle succubus Georgina Kincaid's life is far less exotic. At least there's her day job at a local bookstore--free books; all When it comes to jobs in hell, being a succubus seems pretty glamorous. A girl can be anything she wants, the wardrobe is killer, and mortal men will do anything just for a touch. Granted, they often pay with their souls, but why get technical?

But Seattle succubus Georgina Kincaid's life is far less exotic. At least there's her day job at a local bookstore--free books; all the white chocolate mochas she can drink; and easy access to bestselling, sexy writer, Seth Mortensen, aka He Whom She Would Give Anything to Touch but Can't.

But dreaming about Seth will have to wait. Something wicked is at work in Seattle's demon underground. And for once, all of her hot charms and drop-dead one-liners won't help because Georgina's about to discover there are some creatures out there that both heaven and hell want to deny. . .",fantasy
776,School's OutâForever,James Patterson,4.14,"117,201","3,369",Brown,0,"In this eagerly awaited follow-up, brave bird-kid Max and her flock are discovered by an FBI agent and forced to go to ""school."" There is no such thing as an ordinary day as Max deciphers how and when she's supposed to save the world, and she faces her greatest enemy--a clone of herself. Little, Brown and Company In this eagerly awaited follow-up, brave bird-kid Max and her flock are discovered by an FBI agent and forced to go to ""school."" There is no such thing as an ordinary day as Max deciphers how and when she's supposed to save the world, and she faces her greatest enemy--a clone of herself. Little, Brown and Company",young-adult
777,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy",Jeanne Birdsall,4.15,"52,860","5,459",839,5,"The Penderwick sisters busily discover the summertime magic of Arundel estateâs sprawling gardens, treasure-filled attic, tame rabbits, and the cook who makes the best gingerbread in Massachusetts. Best of all is Jeffrey Tifton, son of Arundelâs owner, the perfect companion for their adventures. Icy-hearted Mrs. Tifton is less pleased with the Penderwicks than Jeffrey, and The Penderwick sisters busily discover the summertime magic of Arundel estateâs sprawling gardens, treasure-filled attic, tame rabbits, and the cook who makes the best gingerbread in Massachusetts. Best of all is Jeffrey Tifton, son of Arundelâs owner, the perfect companion for their adventures. Icy-hearted Mrs. Tifton is less pleased with the Penderwicks than Jeffrey, and warns the new friends to stay out of trouble. Is that any fun? For sure the summer will be unforgettable.",childrens
778,The Ruins,Scott Smith,3.61,"36,625","4,232",838,0,"Trapped in the Mexican jungle, a group of friends stumble upon a creeping horror unlike anything they could ever imagine. Two young couples are on a lazy Mexican vacationâsun-drenched days, drunken nights, making friends with fellow tourists. When the brother of one of those friends disappears, they decide to venture into the jungle to look for him. What started out as a f Trapped in the Mexican jungle, a group of friends stumble upon a creeping horror unlike anything they could ever imagine. Two young couples are on a lazy Mexican vacationâsun-drenched days, drunken nights, making friends with fellow tourists. When the brother of one of those friends disappears, they decide to venture into the jungle to look for him. What started out as a fun day-trip slowly spirals into a nightmare when they find an ancient ruins site . . . and the terrifying presence that lurks there.",horror
779,,,NA,NA,NA,NA,0,,NA
780,The Last Child,John Hart,4.12,"39,477","4,486",673,4,"Thirteen year-old Johnny Merrimon had the perfect life: a warm home and loving parents; a twin sister, Alyssa, with whom he shared an irreplaceable bond. He knew nothing of loss, until the day Alyssa vanished from the side of a lonely street. Now, a year later, Johnny finds himself isolated and alone, failed by the people he'd been taught since birth to trust. No one else Thirteen year-old Johnny Merrimon had the perfect life: a warm home and loving parents; a twin sister, Alyssa, with whom he shared an irreplaceable bond. He knew nothing of loss, until the day Alyssa vanished from the side of a lonely street. Now, a year later, Johnny finds himself isolated and alone, failed by the people he'd been taught since birth to trust. No one else believes that Alyssa is still alive, but Johnny is certain that she isâconfident in a way that he can never fully explain.

Determined to find his sister, Johnny risks everything to explore the dark side of his hometown. It is a desperate, terrifying search, but Johnny is not as alone as he might think. Detective Clyde Hunt has never stopped looking for Alyssa either, and he has a soft spot for Johnny. He watches over the boy and tries to keep him safe, but when Johnny uncovers a dangerous lead and vows to follow it, Hunt has no choice but to intervene.

Then a second child goes missing...

Undeterred by Hunt's threats or his mother's pleas, Johnny enlists the help of his last friend, and together they plunge into the wild, to a forgotten place with a history of violence that goes back more than a hundred years. There, they meet a giant of a man, an escaped convict on his own tragic quest. What they learn from him will shatter every notion Johnny had about the fate of his sister; it will lead them to another far place, to a truth that will test both boys to the limit.

Traveling the wilderness between innocence and hard wisdom, between hopelessness and faith, The Last Child leaves all categories behind and establishes John Hart as a writer of unique power.",mystery
781,Saving the World and Other Extreme Sports,James Patterson,4.15,"89,405","2,732",Brown,0,"In MAXIMUM RIDE: SAVING THE WORLD AND OTHER EXTREME SPORTS, the time has arrived for Max and her winged ""Flock"" to face their ultimate enemy and discover their original purpose: to defeat the takeover of ""Re-evolution"", a sinister experiment to re-engineer a select population into a scientifically superior master race...and to terminate the rest. Max, Fang, Iggy, Nudge, Ga In MAXIMUM RIDE: SAVING THE WORLD AND OTHER EXTREME SPORTS, the time has arrived for Max and her winged ""Flock"" to face their ultimate enemy and discover their original purpose: to defeat the takeover of ""Re-evolution"", a sinister experiment to re-engineer a select population into a scientifically superior master race...and to terminate the rest. Max, Fang, Iggy, Nudge, Gasman, and Angel have always worked together to defeat the forces working against them--but can they save the world when they are torn apart, living in hiding and captivity, halfway across the globe from one another?",young-adult
782,,,NA,NA,NA,NA,0,,NA
783,,,NA,NA,NA,NA,0,,NA
784,The Frog Princess,E.D. Baker,3.84,"26,785","1,319",525,0,"Princess Emeralda a.ka. Emma isn't exactly an ideal princess. Her laugh is more like a donkey's bray than tinkling bells, she trips over her own feet and she does not like Prince Jorge, whom her mother hopes she will marry. But if Emma ever thought to escape her troubles, she never expected it to happen by turning into a frog! When convinced to kiss a frog so he might retu Princess Emeralda a.ka. Emma isn't exactly an ideal princess. Her laugh is more like a donkey's bray than tinkling bells, she trips over her own feet and she does not like Prince Jorge, whom her mother hopes she will marry. But if Emma ever thought to escape her troubles, she never expected it to happen by turning into a frog! When convinced to kiss a frog so he might return to being a prince, somehow the spell is reversed and Emma turns into a frog herself! Thus begins their adventure--a quest to return to human form.

Fascinating and hilarious characters ranging from a self-conscious but friendly bat to a surprisingly loyal snake and a wise green witch confirm that readers won't soon forget this madcap story. A fantastic debut from the talented E.D. Baker.",fantasy
785,Revenge of the Witch,Joseph Delaney Patrick Arrasmith,it,"44,644","3,348",715,0,"Thomas Ward is the seventh son of a seventh son and has been apprenticed to the local Spook. The job is hard, the Spook is distant and many apprentices have failed before Thomas. Somehow Thomas must learn how to exorcise ghosts, contain witches and bind boggarts. But when he is tricked into freeing Mother Malkin, the most evil witch in the County, the horror begins..",fantasy
786,A Touch of Dead,Charlaine Harris,3.83,"48,862","1,930",208,0,"Meet Sookie Stackhouse!

Sookie Stackhouse is everybody's favourite cocktail waitress: a cute bubbly blonde ... who can read minds. But Sookie's far from being the only person in Bon Temps, Louisiana with a handicap, what with the local vampire population demanding their unhuman rights and weres fighting for territory ... In fact, Bon Temps is a pretty lively place these day Meet Sookie Stackhouse!

Sookie Stackhouse is everybody's favourite cocktail waitress: a cute bubbly blonde ... who can read minds. But Sookie's far from being the only person in Bon Temps, Louisiana with a handicap, what with the local vampire population demanding their unhuman rights and weres fighting for territory ... In fact, Bon Temps is a pretty lively place these days!

A Touch of Dead collects together all the Sookie Stackhouse short stories in one gorgeous volume, and showcases the writing talents of international bestseller Charlaine Harris.",paranormal
787,Prince of Thieves,Chuck Hogan,3.95,"5,345",490,562,1,"The men wear masks. Their guns are drawn on the bank manager. She nervously recites the alarm code, and the tumblers within the huge vault fall. The timing and execution are brilliant. It could be the perfect heist. But as the huge sum of cash is stolen, so too is one man's heart -- and that man is the Prince of Thieves...

Charlestown, a blue-collar Boston neighborhood, pro The men wear masks. Their guns are drawn on the bank manager. She nervously recites the alarm code, and the tumblers within the huge vault fall. The timing and execution are brilliant. It could be the perfect heist. But as the huge sum of cash is stolen, so too is one man's heart -- and that man is the Prince of Thieves...

Charlestown, a blue-collar Boston neighborhood, produces more bank robbers and armored car thieves than any square mile in the world. In this gripping, intricately plotted thriller, Claire Keesey, the branch manager for a Boston bank and one of an influx of young professionals chipping away at the neighborhood's insularity, is taken hostage during a robbery. She is released, but Doug MacRay, the brains behind the tough, tight-knit crew of thieves, can't get her out of his mind. Tracking her down without his mask and gun, Doug introduces himself, and as soon as he and Claire meet, their mutual attraction is undeniable -- as are the risks of a relationship.

Meanwhile, Doug's crew pulls off another audacious, meticulously planned job. Frustrated by their ingenuity and brazen ambition, FBI Agent Adam Frawley begins to zero in on Doug and his pals -- and against his own better judgment, he, too, develops more than a professional interest in Claire.

Under pressure from Frawley's ever-closer investigation, Doug imagines a life for himself away from bank robberies and Charlestown. But before that can happen, the crew learns that there may be a way to rob Boston's venerable baseball stadium, Fenway Park. It's a magnificently dangerous and utterly irresistible opportunity -- yet for Doug, pursuing his former hostage may be the most dangerous act of all...

Chuck Hogan's brash tale of four men -- thieves, rivals, friends -- being hunted through the streets of Boston by a tenacious FBI agent, and the woman who may destroy them all, is a spectacular, stylish, heart-pounding thriller.",fiction
788,The King of Attolia,Megan Whalen Turner,4.38,"35,476","3,295",303,2,"By scheming and theft, the Thief of Eddis has become King of Attolia. Eugenides wanted the queen, not the crown, but he finds himself trapped in a web of his own making.

Then he drags a naive young guard into the center of the political maelstrom. Poor Costis knows he is the victim of the king's caprice, but his contempt for Eugenides slowly turns to grudging respect. Thoug By scheming and theft, the Thief of Eddis has become King of Attolia. Eugenides wanted the queen, not the crown, but he finds himself trapped in a web of his own making.

Then he drags a naive young guard into the center of the political maelstrom. Poor Costis knows he is the victim of the king's caprice, but his contempt for Eugenides slowly turns to grudging respect. Though struggling against his fate, the newly crowned king is much more than he appears. Soon the corrupt Attolian court will learn that its subtle and dangerous intrigue is no match for Eugenides.",fantasy
789,,,NA,NA,NA,NA,0,,NA
790,Genghis Khan and the Making of the Modern World,Jack Weatherford Jonathan Davis,3.97,"67,118","3,167",094,1,"Weatherford resurrects the true history of Genghis Khan, from the story of his relentless rise through Mongol tribal culture to the waging of his devastatingly successful wars and the explosion of civilization that the Mongol Empire unleashed.",history
791,The Wild Trees: A Story of Passion and Daring,Richard Preston,4.10,"7,285","1,176",NA,2,"From the #1 bestselling author of The Hot Zone comes an amazing account of scientific and spiritual passion for the tallest trees in the world, the startling biosystem of Rthe canopy, S and those who are committed to the preservation of this astonishing and largely unknown world.",non-fiction
